Rancho Sort	GARD Disease Title	GARD Disease ID	Rancho Disease Comment	Rancho Disease Status	oopd Vlookup	Metamap Text1	Metamap Term1	Metamap Name1	Metamap Type1	Designation	Neo4j Resolve1	Neo4j Resolve2	Neo4j Resolve3	Generic Name	Trade Name	Designation Date	Designation	Orphan Drug Status	FDA Approval Status	Approved Indication	Marketing Approval Date	Exclusivity End Date	Contact Company	Contact Address 1	Contact Address 2	Contact City	Contact State	Contact Zip	Contact Country	CF Grid Key
3604	Rickets	5700			3078	of X-linked hypophosphatemia	C0733682	"Hypophosphatemic Rickets, X-Linked Dominant"	dsyn	Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets)	X-linked hypophosphatemia|GARD:0012943|KRN-23|RECOMBINANT HUMAN IGG1 MONOCLONAL ANTIBODY|GARD:0012943	Rickets|GARD:0005700|KRN-23|RECOMBINANT HUMAN IGG1 MONOCLONAL ANTIBODY|GARD:0005700	"X-LINKED HYPOPHOSPHATEMIA|X-LINKED HYPOPHOSPHATEMIC RICKETS|XLH|HYPOPHOSPHATEMIC RICKETS, X-LINKED DOMINANT|HYPOPHOPHATEMIA, X-LINKED|VITAMIN D-RESISTANT RICKETS, X-LINKED|HYPOPHOPHATEMIC VITAMIN D-RESISTANT RICKETS|HPDR|GARD:0012943|ORPHA:89936|ORPHANET:89936|OMIM:307800"	burosumab-twza	Crysvita	40161	Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets)	Designated/Approved	Approved for Orphan Indication	CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 6 months of age and older.	 09/27/2019 	 09/27/2026	"Kyowa Kirin, Inc."	135 US Highway 202/206	Suite 6	Bedminster	New Jersey	7921	USA	296109
3604	Rickets	5700			3078	of X-linked hypophosphatemia	C0733682	"Hypophosphatemic Rickets, X-Linked Dominant"	dsyn	Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets)	X-linked hypophosphatemia|GARD:0012943|KRN-23|RECOMBINANT HUMAN IGG1 MONOCLONAL ANTIBODY|GARD:0012943	Rickets|GARD:0005700|KRN-23|RECOMBINANT HUMAN IGG1 MONOCLONAL ANTIBODY|GARD:0005700	"X-LINKED HYPOPHOSPHATEMIA|X-LINKED HYPOPHOSPHATEMIC RICKETS|XLH|HYPOPHOSPHATEMIC RICKETS, X-LINKED DOMINANT|HYPOPHOPHATEMIA, X-LINKED|VITAMIN D-RESISTANT RICKETS, X-LINKED|HYPOPHOPHATEMIC VITAMIN D-RESISTANT RICKETS|HPDR|GARD:0012943|ORPHA:89936|ORPHANET:89936|OMIM:307800"	burosumab-twza	Crysvita	40161	Treatment of X-linked hypophosphatemia (formerly known as vitamin D-resistant rickets)	Designated/Approved	Approved for Orphan Indication	CRYSVITA is indicated for the treatment of X-linked hypophosphatemia (XLH) in adult and pediatric patients 1 year of age and older	 04/17/2018 	 04/17/2025	"Kyowa Kirin, Inc."	135 US Highway 202/206	Suite 6	Bedminster	New Jersey	7921	USA	296109
1071	Rosacea		MISSING	Not a rare disease	5108	of acne rosacea.	C0035854	Rosacea	dsyn	Treatment of acne rosacea.	METRONIDAZOLE|METRONIDAZOLE (TOPICAL)|METROGEL	ROSACEA CONJUNCTIVITIS|ROSACEA|ACNE ROSACEA|DOID:9709|MESH:D012393	"KERATITIS|KERATITIS, HERPETIC|HERPES ZOSTER KERATITIS|DOID:4677|MESH:D016849"	Metronidazole (topical)	Metrogel	32072	Treatment of acne rosacea.	Designated/Approved	Approved for Orphan Indication		 11/22/1988 	 11/22/1995	"Galderma Laboratories, Inc."	P.O. Box 331329		Fort Worth	Texas	76163	USA	21687
5780	Scurvy	10406			3462	of scurvy	C0036474	Scurvy	dsyn	Treatment of scurvy	Scurvy|GARD:0010406|ASCORBIC ACID|ASCOR L 500|GARD:0010406	SCURVY|DOID:13724|MESH:D012614	ASCORBIC ACID DEFICIENCY|VITAMIN C DEFICIENCY|DOID:13577|MESH:D001206	ascorbic acid	Ascor	39325	Treatment of scurvy	Designated/Approved	Approved for Orphan Indication	"for the treatment of scurvy in adult and pediatric patients age 5 months and older for whom oral administrtaion is not possible, insufficient or contraindicated"	 10/02/2017 	 10/02/2024	McGuff Pharmaceuticals Inc.	2921 W. MacArthur Blvd.	Suite 141	Santa Ana	California	92704	USA	243707
2203	Secondary pulmonary hypertension		MISSING	Not a rare disease	4342	of secondary pulmonary hypertension	C0264936	Secondary pulmonary hypertension	dsyn	Treatment of secondary pulmonary hypertension due to intrinsic precapillary pulmonary vascular disease.	EPOPROSTENOL|FLOLAN			epoprostenol	Flolan	36241	Treatment of secondary pulmonary hypertension due to intrinsic precapillary pulmonary vascular disease.	Designated/Approved	Approved for Orphan Indication	treatment of pulmonary arterial hypertension (WHO Group 1) to improve exercise capacity. Studies establishing effectiveness included predominantly patients with NYHA Functional Class III-IV symptoms and etiologies of idiopathic or heritable PAH or PAH associated with connective tissue diseases.	 04/14/2000 	 04/14/2007	GlaxoSmithKline	2301 Renaissance Blvd	P. O. Box 61540	King of Prussia	Pennsylvania	19406	USA	121698
Missing	Severe combined immunodeficiency	7628			1792	of adenosine deaminase deficiency	C0268124	Adenosine deaminase deficiency	dsyn	Treatment of adenosine deaminase deficiency in patients with severe combined immunodeficiency.	Severe combined immunodeficiency|GARD:0007628|EZN-2279 |(MONOMETHOXYPOLYETHYLENE GLYCOL) RECOMBINANT ADENOSINE DEAMINASE|GARD:0007628	Adenosine deaminase deficiency|GARD:0005748|EZN-2279 |(MONOMETHOXYPOLYETHYLENE GLYCOL) RECOMBINANT ADENOSINE DEAMINASE|GARD:0005748	"ADENOSINE DEAMINASE DEFICIENCY|ADA DEFICIENCY|SEVERE COMBINED IMMUNODEFICIENCY DUE TO ADENOSINE DEAMINASE DEFICIENCY|SEVERE COMBINED IMMUNODEFICIENCY DUE TO ADA DEFICIENCY|SCID DUE TO ADA DEFICIENCY|SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY|ADA-SCID|ADENOSINE DEAMINASE DEFICIENT SEVERE COMBINED IMMUNODEFICIENCY|GARD:0005748|OMIM:102700|ORPHA:277|ORPHANET:277"	elapegademase-lvlr	Revcovi	42082	Treatment of adenosine deaminase deficiency in patients with severe combined immunodeficiency.	Designated/Approved	Approved for Orphan Indication	Treatment of Adenosine Deaminase-Severe Combined Immunodeficiency (ADA-SCID).	 10/05/2018 	 TBD	"Leadiant Biosciences, Inc."	9841 Washingtonian Blvd	Suite 500	Gaithersburg	Maryland	20878	USA	467514
3252	Short bowel syndrome	1502			4590	of short bowel syndrome	C0036992	Short Bowel Syndrome	dsyn	For use with human growth hormone in the treatment of short bowel syndrome (nutrient malabsorption from the gastrointestinal tract resulting from an inadequate absorptive surface).	Short bowel syndrome|GARD:0001502|GLUTAMINE|NUTRESTORE|GARD:0001502			Glutamine	Nutrestore	34764	For use with human growth hormone in the treatment of short bowel syndrome (nutrient malabsorption from the gastrointestinal tract resulting from an inadequate absorptive surface).	Designated/Approved	Approved for Orphan Indication	Treatment of short bowel syndrome in patients receiving specialized nutritional support when used in conjunction with a recombinant human growth hormone that is approved for this indication.	 06/10/2004 	 06/10/2011	"Emmaus Medical, Inc."	20725 S. Western Avenue	Suite 136	Torrence	California	90501	USA	85794
3256	Short bowel syndrome	1502			4239	of short bowel syndrome.	C0036992	Short Bowel Syndrome	dsyn	Treatment of short bowel syndrome.	Short bowel syndrome|GARD:0001502|HUMAN INSULIN (RDNA)|GARD:0001502	Short bowel syndrome|GARD:0001502|CROFELEMER|MYTESI|GARD:0001502	Short bowel syndrome|GARD:0001502|GLEPAGLUTIDE|GARD:0001502	teduglutide [rDNA origin]	Gattex	36706	Treatment of short bowel syndrome.	Designated/Approved	Approved for Orphan Indication	GATTEX is indicated for the treatment of adults and pediatric patients 1 year of age and older with Short Bowel Syndrome (SBS) who are dependent on parenteral support.	 05/16/2019 	 05/16/2026	"Shire-NPS Pharmaceuticals, Inc."	650 E. Kendall Street		Cambridge	Massachusetts	2142	USA	126999
3256	Short bowel syndrome	1502			4239	of short bowel syndrome.	C0036992	Short Bowel Syndrome	dsyn	Treatment of short bowel syndrome.	Short bowel syndrome|GARD:0001502|HUMAN INSULIN (RDNA)|GARD:0001502	Short bowel syndrome|GARD:0001502|CROFELEMER|MYTESI|GARD:0001502	Short bowel syndrome|GARD:0001502|GLEPAGLUTIDE|GARD:0001502	teduglutide [rDNA origin]	Gattex	36706	Treatment of short bowel syndrome.	Designated/Approved	Approved for Orphan Indication	Treatment of adult patients with short bowel syndrome (SBS) who are dependent on parenteral support	 12/21/2012 	 12/21/2019	"Shire-NPS Pharmaceuticals, Inc."	650 E. Kendall Street		Cambridge	Massachusetts	2142	USA	126999
3258	Short bowel syndrome	1502			4587	alone	C0439044	Living Alone	fndg	For use alone or in combination with glutamine in the treatment of short bowel syndrome.	Short bowel syndrome|GARD:0001502|SOMATROPIN (R-DNA)|ZORBTIVE|GARD:0001502			Somatropin (r-DNA)	Zorbtive	34764	For use alone or in combination with glutamine in the treatment of short bowel syndrome.	Designated/Approved	Approved for Orphan Indication	Treatment of short bowel syndrome in patients receiving specialized nutritional support	 12/01/2003 	 12/01/2010	"EMD Serono, Inc."	One Technology Place		Roackland	Massachusetts	2370	USA	80394
Missing	Sickle cell anemia	8614			3326	of sickle cell disease	C0002895	"Anemia, Sickle Cell"	dsyn	Treatment of sickle cell disease	 Sickle cell - hemoglobin D disease |GARD:0012458|CETIEDIL CITRATE|CETIEDIL CITRATE INJECTION|GARD:0012458	 Sickle cell - hemoglobin D disease |GARD:0012458|CLOTRIMAZOLE|GARD:0012458	 Sickle cell - hemoglobin D disease |GARD:0012458|SENICAPOC|BIS(4-FLUOROPHENYL)PHENYLACETAMIDE|ICA-17043|GARD:0012458	crizanlizumab	Adakveo	39651	Treatment of sickle cell disease	Designated/Approved	Approved for Orphan Indication	ADAKVEO is indicated to reduce the frequency of vasoocclusive crises (VOCs) in adults and pediatric patients aged 16 years and older with sickle cell disease.	 11/15/2019 	 11/15/2026	Novartis Pharmaceuticals Corporation	One Health Plaza	Building 337 B11.3D	East Hanover	New Jersey	07936-	USA	259708
938	Sickle cell anemia	8614	done		4167	of sickle cell disease	C0002895	"Anemia, Sickle Cell"	dsyn	Treatment of sickle cell disease	 Sickle cell - hemoglobin D disease |GARD:0012458|CETIEDIL CITRATE|CETIEDIL CITRATE INJECTION|GARD:0012458	 Sickle cell - hemoglobin D disease |GARD:0012458|CLOTRIMAZOLE|GARD:0012458	 Sickle cell - hemoglobin D disease |GARD:0012458|SENICAPOC|BIS(4-FLUOROPHENYL)PHENYLACETAMIDE|ICA-17043|GARD:0012458	L-glutamine	Endari	37104	Treatment of sickle cell disease	Designated/Approved	Approved for Orphan Indication	To reduce the acute complications of sickle cell disease in adult and pediatric patients 5 years of age and older.	 07/07/2017 	 07/07/2024	"Emmaus Medical, Inc."	"21250 Hawthorne Blvd., Suite 800"		Torrance	California	90503	USA	145901
719	Sickle cell anemia	8614	done		1544	of sickle cell disease (SCD).	C0002895	"Anemia, Sickle Cell"	dsyn	Treatment of sickle cell disease (SCD).	 Sickle cell - hemoglobin D disease |GARD:0012458|GBT-440|2-HYDROXY-6-((2-(1-ISOPROPYL-1H-PYRAZOL-5-YL)PYRIDIN-3-YL) METHOXY)BENZALDEHYDE|GARD:0012458	" Sickle cell - hemoglobin D disease |GARD:0012458|IMR-687|6-[(3S,4S-4-METHYL-1-(PYRIMIDIN-2-YLMETHYL)PYRROLIDIN-3-YL]-3-TETRAHYDROPYRAN-4-YL-7H-IMADAZO[1,5-A]PYRAZIN-8-ONE|GARD:0012458"	Sickle cell anemia |GARD:0008614|GBT-440|2-HYDROXY-6-((2-(1-ISOPROPYL-1H-PYRAZOL-5-YL)PYRIDIN-3-YL) METHOXY)BENZALDEHYDE|GARD:0008614	Voxelotor	Oxbryta	42367	Treatment of sickle cell disease (SCD).	Designated/Approved	Approved for Orphan Indication	OXBRYTA is indicated for the treatment of sickle cell disease (SCD) in adults and pediatric patients 12 years of age and older.	 11/25/2019 	 11/25/2026	"Global Blood Therapeutics, Inc."	171 Oyster Point Blvd	Suite 300	South San Francisco	California	94080	USA	499715
2340	Sickle cell anemia	8614	done		2340	of sickle cell disease	C0002895	"Anemia, Sickle Cell"	dsyn	Treatment of sickle cell disease in patients under 18 years of age	 Sickle cell - hemoglobin D disease |GARD:0012458|HYDROXYUREA|HYDROXYCARBAMIDE (HYDROXYUREA)|SIKLOS|GARD:0012458	Sickle cell anemia |GARD:0008614|HYDROXYUREA|HYDROXYCARBAMIDE (HYDROXYUREA)|SIKLOS|GARD:0008614	 Sickle delta beta thalassemia |GARD:0010819|HYDROXYUREA|HYDROXYCARBAMIDE (HYDROXYUREA)|SIKLOS|GARD:0010819	hydroxycarbamide (hydroxyurea)	Siklos	41479	Treatment of sickle cell disease in patients under 18 years of age	Designated/Approved	Approved for Orphan Indication	"To reduce the frequency of painful crises and to reduce the need for blood transfusions in pediatric patients, 2 years of age and older, with sickle cell anemia with recurrent moderate to severe painful crisis"	 12/21/2017 	 12/21/2024	Addmedica Laboratories	37 rue de Caumartin		Paris			France	400413
5564	Sickle cell anemia	8614			4877	with sickle cell anemia	C0002895	"Anemia, Sickle Cell"	dsyn	Treatment of patients with sickle cell anemia as shown by the presence of hemoglobin S.	Sickle cell anemia|GARD:0008614|HYDROXYUREA|DROXIA|GARD:0008614			Hydroxyurea	Droxia	33147	Treatment of patients with sickle cell anemia as shown by the presence of hemoglobin S.	Designated/Approved	Approved for Orphan Indication	To reduce the frequency of painful crises and to reduce the need for blood transfusions in adult patients with sickle cell anemia with recurrent moderate to severe painful crises (generally at least 3 during the preceding 12 months).	 02/25/1998 	 02/25/2005	Bristol-Myers Squibb Pharmaceutical Research Institute	P.O. Box 4000		Princeton	New Jersey	8543	USA	49590
1293	Sjogren syndrome	10252	done		4767	keratoconjunctivitis sicca	C0013238	Dry Eye Syndromes	dsyn	Treatment of xerostomia and keratoconjunctivitis sicca in Sjogren's syndrome patients.	Sjogren syndrome|GARD:0010252|PILOCARPINE HYDROCHLORIDE|PILOCARPINE HCL|SALAGEN|GARD:0010252			Pilocarpine HCl	Salagen	33662	Treatment of xerostomia and keratoconjunctivitis sicca in Sjogren's syndrome patients.	Designated/Approved	Approved for Orphan Indication	Treatment of dry mouth in patients with Sjogren's syndrome.	 02/11/1998 	 02/11/2005	"MGI Pharma, Inc."	5775 West Old Shakopee Rd.	Suite 100	Bloomington	Minnesota	55437	USA	62091
1268	Small cell lung cancer	9344	done		808	of Small Cell Lung Cancer	C0149925	Small cell carcinoma of lung	neop	Treatment of Small Cell Lung Cancer	"NON-SMALL CELL LUNG CARCINOMA|CARCINOMA, NON-SMALL-CELL LUNG|LOCALLY ADVANCED OR METASTATIC NON-SMALL CELL LUNG CANCER|DOID:3908|MESH:D002289"	"NON-SMALL CELL LUNG CARCINOMA|CARCINOMA, NON-SMALL-CELL LUNG|NONSQUAMOUS NON-SMALL CELL LUNG CANCER|DOID:3908|MESH:D002289"	NON-SMALL CELL LUNG CANCER (DISORDER)|NON-SMALL CELL LUNG CANCER|ALK-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER|DOID:3908|MESH:D002289	pembrolizumab	Keytruda	43011	Treatment of Small Cell Lung Cancer	Designated/Approved	Approved for Orphan Indication	KEYTRUDA is indicated for the treatment of patients with metastatic small cell lung cancer (SCLC) with disease progression on or after platinum-based chemotherapy and at least one other prior line of therapy.	 06/17/2019 	 06/17/2026	"Merck, Sharp, & Dohme, a subsidiary of Merck & Co., Inc."	1 Merck Drive		Whitehouse Station	New Jersey	8889	USA	605417
2583	Small cell lung cancer	9344	done		1625	of small cell lung cancer.	C0149925	Small cell carcinoma of lung	neop	Treatment of small cell lung cancer.	"NON-SMALL CELL LUNG CARCINOMA|CARCINOMA, NON-SMALL-CELL LUNG|LOCALLY ADVANCED OR METASTATIC NON-SMALL CELL LUNG CANCER|DOID:3908|MESH:D002289"	"NON-SMALL CELL LUNG CARCINOMA|CARCINOMA, NON-SMALL-CELL LUNG|NONSQUAMOUS NON-SMALL CELL LUNG CANCER|DOID:3908|MESH:D002289"	NON-SMALL CELL LUNG CANCER (DISORDER)|NON-SMALL CELL LUNG CANCER|ALK-POSITIVE METASTATIC NON-SMALL CELL LUNG CANCER|DOID:3908|MESH:D002289	nivolumab	Opdivo	42262	Treatment of small cell lung cancer.	Designated/Approved	Approved for Orphan Indication	For the treatment of patients with metastatic small cell lung cancer (SCLC) with progression after platinum-based chemotherapy and at least one other line of therapy.	 08/16/2018 	 08/16/2025	Bristol-Myers Squibb Company	5 Research Parkway		Wallingford	Connecticut	6492	USA	491415
276	Small cell lung cancer	9344	done		1257	of small cell lung cancer	C0149925	Small cell carcinoma of lung	neop	Treatment of small cell lung cancer (SCLC)	Small cell lung cancer|GARD:0009344|ATEZOLIZUMAB|GARD:0009344	Small cell lung cancer|GARD:0009344|LURBINECTEDIN|ZEPSYRE|GARD:0009344	Small cell lung cancer|GARD:0009344|DOCETAXEL|DOCETAXEL ENCAPSULATED IN AN ALBUMIN-STABILIZED LIPOSOME|GARD:0009344	atezolizumab	Tecentriq	42656	Treatment of small cell lung cancer (SCLC)	Designated/Approved	Approved for Orphan Indication	"TECENTRIQ, in combination with carboplatin and etoposide, is indicated for the first-line treatment of adult patients with extensive-stage small cell lung cancer (ES-SCLC)"	 03/18/2019 	 03/18/2026	"Genentech, Inc."	1 DNA Way		South San Francisco	California	94080	USA	541216
5048	Smallpox	7444			3542	of smallpox	C0037354	Smallpox	dsyn	Treatment of smallpox	Smallpox|GARD:0007444|BRINCIDOFOVIR|GARD:0007444	Smallpox|GARD:0007444|TECOVIRIMAT|GARD:0007444	Smallpox|GARD:0007444|HILTONOL|POLYINOSINIC-POLYCYTIDILIC ACID (POLY-ICLC)|GARD:0007444	tecovirimat	Tpoxx	39078	Treatment of smallpox	Designated/Approved	Approved for Orphan Indication	TPOXX is indicated for the treatment of human smallpox disease caused by variola virus in adults and pediatric patients weighing at least 13 kg.	 07/13/2018 	 07/13/2025	"SIGA Technologies, Inc."	4575 SW Research Way	Suite 230	Corvallis	Oregon	97333	USA	229806
3511	Soft tissue sarcoma	4898			999	of soft tissue sarcoma	C1261473	Sarcoma	neop	Treatment of soft tissue sarcoma	RELAPSED ADULT SARCOMA OF THE SOFT TISSUE|RECURRENT ADULT SOFT TISSUE SARCOMA|NCI2004_11_17:C7822|DOID:7712	PEDIATRIC SARCOMA OF THE SOFT TISSUE|CHILDHOOD SOFT TISSUE SARCOMA|NCI2004_11_17:C7715|DOID:3521	REFRACTORY SOFT TISSUE SARCOMA|NCIT:C139001|NCI:C139001	tazemetostat	n/a	42901	Treatment of soft tissue sarcoma	Designated/Approved	Approved for Orphan Indication	TAZVERIK is indicated for the treatment of adults and pediatric patients aged 16 years and older with metastatic or locally advanced epithelioid sarcoma not eligible for complete resection.	 01/23/2020 	 TBD	"Epizyme, Inc."	400 Technology Square	4th Floor	Cambridge	Massachusetts	2139	USA	578417
