OTC_ID	UNII	OTC_Ingredient	OTC_Monograph	OTC_Status	OTC_Ref_Text	OTC_URL
2141	1DBT5N7G0X	gonadotropin releasing factor analog-diphtheria toxoid conjugate	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.1083	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-1083.xml
2142	AOX68RY4TV	zoalene	Specific New Animal Drugs For Use in Animal Feeds	Animal Drug	21 CFR 558.680	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec558-680.xml
2143	HWR60H5GZB	luprostiol	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.1290	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-1290.xml
2144	3A3U0GI71G	magnesium oxide	General Purpose Food Additives	Animal Dietary Supplement	21 CFR 582.1431	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-1431.xml
2145	3A3U0GI71G	magnesium oxide	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5431	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5431.xml
2146	8NLQ36F6MM	disodium edta	Food Additive Listing	Animal Dietary Supplement	21 CFR 573.360	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec573-360.xml
2147	3BN7M937V8	imidacloprid	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.1156	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-1156.xml
2148	3BN7M937V8	imidacloprid	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.1140	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-1140.xml
2149	3BN7M937V8	imidacloprid	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.1146	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-1146.xml
2150	O40UQP6WCF	sulfuric acid	General Purpose Food Additives	Animal Dietary Supplement	21 CFR 582.1095	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-1095.xml
2151	BBX060AN9V	hydrogen peroxide	PART 529-CERTAIN OTHER DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 529.1150	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec529-1150.xml
2152	BBX060AN9V	hydrogen peroxide	General Purpose Food Additives	Animal Dietary Supplement	21 CFR 582.1366	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-1366.xml
2153	8223RR9DWF	prednisolone sodium succinate	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.1884	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-1884.xml
2154	Y1X815621J	sodium sesquicarbonate	General Purpose Food Additives	Animal Dietary Supplement	21 CFR 582.1792	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-1792.xml
2155	2M36281008	etodolac	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.870	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-870.xml
2156	2M36281008	etodolac	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.870	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-870.xml
2157	387AD98770	sodium formate	Food Additive Listing	Animal Dietary Supplement	21 CFR 573.696	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec573-696.xml
2158	0N7609K889	sulfadiazine	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2610	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2610.xml
2159	0N7609K889	sulfadiazine	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2611	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2611.xml
2160	0N7609K889	sulfadiazine	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2612	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2612.xml
2161	0N7609K889	sulfadiazine	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2613	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2613.xml
2162	0N7609K889	sulfadiazine	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.2610	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-2610.xml
2163	CT1IX58L9S	fluocinolone	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.981e	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-981e.xml
2164	CT1IX58L9S	fluocinolone	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.981d	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-981d.xml
2165	CT1IX58L9S	fluocinolone	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.981c	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-981c.xml
2166	CT1IX58L9S	fluocinolone	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.981b	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-981b.xml
2167	CT1IX58L9S	fluocinolone	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.981a	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-981a.xml
2168	8UYL6NAZ3Q	apramycin sulfate	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.110	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-110.xml
2169	69PN84IO1A	enalapril	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.804	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-804.xml
2170	94ZLA3W45F	arginine	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5145	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5145.xml
2171	Y45QSO73OB	streptomycin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2158	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2158.xml
2172	S384A1Y12J	zilpaterol	Specific New Animal Drugs For Use in Animal Feeds	Animal Drug	21 CFR 558.665	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec558-665.xml
2173	3BBK323ED8	thiodipropionic acid	Chemical Preservatives	Animal Dietary Supplement	21 CFR 582.3109	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-3109.xml
2174	OKG364O896	estradiol valerate	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.850	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-850.xml
2175	L0FPV48Q5R	trilostane	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2598	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2598.xml
2176	89DS0H96TB	zinc sulfate	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5997	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5997.xml
2177	8X09WU898T	marbofloxacin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.1310	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-1310.xml
2178	Q9S9NQ5YIY	sodium novobiocin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345h	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345h.xml
2179	Q9S9NQ5YIY	sodium novobiocin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345f	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345f.xml
2180	Q9S9NQ5YIY	sodium novobiocin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345g	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345g.xml
2181	45JP4345C9	ammonium bicarbonate	General Purpose Food Additives	Animal Dietary Supplement	21 CFR 582.1135	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-1135.xml
2182	M41L2IN55T	bismuth subcarbonate	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.1204	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-1204.xml
2183	WAT0DDB505	calcium sulfate	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5230	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5230.xml
2184	4P63B997RT	amphomycin	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.1204	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-1204.xml
2185	WI93Z9138A	testosterone propionate	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.842	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-842.xml
2186	O02SWY8981	prostalene	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.2012	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-2012.xml
2187	94F3830Q73	doxapram	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.775	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-775.xml
2188	90G868409O	cephapirin benzathine	PART 526-INTRAMAMMARY DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 526.363	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec526-363.xml
2189	2U0X0JA2NB	altrenogest	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.48	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-48.xml
2190	6PNS59HP4Y	tiludronate	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.2473	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-2473.xml
2191	F8VB5M810T	tetracycline	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345.xml
2192	F8VB5M810T	tetracycline	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345a	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345a.xml
2193	F8VB5M810T	tetracycline	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345b	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345b.xml
2194	F8VB5M810T	tetracycline	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345c	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345c.xml
2195	F8VB5M810T	tetracycline	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345d	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345d.xml
2196	F8VB5M810T	tetracycline	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2345e	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2345e.xml
2197	P6YC3EG204	vitamin b12	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5945	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5945.xml
2198	2RF6EJ0M85	diatomaceous earth	Food Additive Listing	Animal Dietary Supplement	21 CFR 573.340	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec573-340.xml
2199	QV897JC36D	butorphanol	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.246	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-246.xml
2200	QV897JC36D	butorphanol	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.246	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-246.xml
2201	YI7VU623SF	propofol	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.2005	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-2005.xml
2202	65UEH262IS	safflower oil	Food Additive Listing	Animal Dietary Supplement	21 CFR 573.492	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec573-492.xml
2203	63KP7FXF2I	piperazine citrate	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.763c	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-763c.xml
2204	63KP7FXF2I	piperazine citrate	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.1803	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-1803.xml
2205	63KP7FXF2I	piperazine citrate	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2380d	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2380d.xml
2206	55163IJI47	ethylene dichloride	Food Additive Listing	Animal Dietary Supplement	21 CFR 573.440	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec573-440.xml
2207	1C6V77QF41	vitamin d3	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5953	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5953.xml
2208	R16CO5Y76E	aspirin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.1409	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-1409.xml
2209	BX98J4T6JU	melengestrol	Specific New Animal Drugs For Use in Animal Feeds	Animal Drug	21 CFR 558.342	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec558-342.xml
2210	9SW4PFD2FZ	sodium tripolyphosphate	General Purpose Food Additives	Animal Dietary Supplement	21 CFR 582.1810	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-1810.xml
2211	9SW4PFD2FZ	sodium tripolyphosphate	Sequestrants	Animal Dietary Supplement	21 CFR 582.6810	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-6810.xml
2212	VX29JB5XWV	deracoxib	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.538	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-538.xml
2213	5BPJ82Q45X	efrotomycin	Specific New Animal Drugs For Use in Animal Feeds	Animal Drug	21 CFR 558.235	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec558-235.xml
2214	2YFC543249	tiletamine	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.2470	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-2470.xml
2215	TZ4OX61974	tepoxalin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2340	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2340.xml
2216	8J763HFF5N	clopidol	Specific New Animal Drugs For Use in Animal Feeds	Animal Drug	21 CFR 558.175	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec558-175.xml
2217	7C782967RD	ampicillin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.90e	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-90e.xml
2218	7C782967RD	ampicillin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.90b	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-90b.xml
2219	7C782967RD	ampicillin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.90f	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-90f.xml
2220	7C782967RD	ampicillin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.90d	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-90d.xml
2221	7C782967RD	ampicillin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.90c	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-90c.xml
2222	7C782967RD	ampicillin	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.90	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-90.xml
2223	7C782967RD	ampicillin	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.90	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-90.xml
2224	42M2Y6NU9O	etorphine	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.883	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-883.xml
2225	Z69D9E381Q	selenium disulfide	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.2101	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-2101.xml
2226	F93UJX4SWT	ticarcillin	PART 529-CERTAIN OTHER DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 529.2464	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec529-2464.xml
2227	125OD7737X	methocarbamol	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.1380	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-1380.xml
2228	125OD7737X	methocarbamol	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.1380	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-1380.xml
2229	01YAE03M7J	carotene	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5245	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5245.xml
2230	3L00JH8411	calcium aluminosilicate	Anticaking Agents	Animal Dietary Supplement	21 CFR 582.2729	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-2729.xml
2231	3L00JH8411	aluminum calcium silicate	Anticaking Agents	Animal Dietary Supplement	21 CFR 582.2122	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-2122.xml
2232	S795AT66JB	tildipirosin	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.2460	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-2460.xml
2233	AB6MNQ6J6L	succinic acid	General Purpose Food Additives	Animal Dietary Supplement	21 CFR 582.1091	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-1091.xml
2234	9KJL21T0QJ	linoleic acid	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5065	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5065.xml
2235	3LE3D9D6OY	vitamin a acetate	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5933	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5933.xml
2236	40D3SCR4GZ	buprenorphine	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.230	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-230.xml
2237	FFL0D546HO	carprofen	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.304	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-304.xml
2238	FFL0D546HO	carprofen	PART 522-IMPLANTATION OR INJECTABLE DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 522.304	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec522-304.xml
2239	1VPU26JZZ4	potassium sorbate	Chemical Preservatives	Animal Dietary Supplement	21 CFR 582.3640	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-3640.xml
2240	740T4C525W	sulfisoxazole	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.2330	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-2330.xml
2241	HR4S203Y18	thiostrepton	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.1600b	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-1600b.xml
2242	HR4S203Y18	thiostrepton	PART 524-OPHTHALMIC AND TOPICAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 524.1600a	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec524-1600a.xml
2243	5587267Z69	domperidone	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.766	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-766.xml
2244	O352864B8Z	sodium pyrophosphate	Sequestrants	Animal Dietary Supplement	21 CFR 582.6789	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-6789.xml
2245	O352864B8Z	sodium pyrophosphate	Sequestrants	Animal Dietary Supplement	21 CFR 582.6787	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-6787.xml
2246	578H0RMP25	dirlotapide	PART 520-ORAL DOSAGE FORM NEW ANIMAL DRUGS	Animal Drug	21 CFR 520.666	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec520-666.xml
2247	AE28F7PNPL	methionine	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5475	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5475.xml
2248	AE28F7PNPL	methionine	Nutrients and/or Dietary Supplements	Animal Dietary Supplement	21 CFR 582.5477	https://www.govinfo.gov/content/pkg/CFR-2018-title21-vol6/xml/CFR-2018-title21-vol6-sec582-5477.xml
