smiles	drug_id	name	unii
CN1CCN(CC1)C2=C(F)C3=C(C=C2F)C(=O)C(=CN3CCF)C(O)=O	7469440	Ro 23-6240|Fleroxacin|Gr??nenthal brand of fleroxacin|Megalocin|Megalone|Fleroxacinum|3-Quinolinecarboxylic acid, 6,8-difluoro-1-(2-fluoroethyl)-1,4-dihydro-7-(4-methyl-1-piperazinyl)-4-oxo-|Quinodis|Ro 23 624|Am83|Ro-23-6240|6,8-Difluoro-1-(2-fluoroethyl)-1,4-dihydro-7-(4-methyl-1-piperazinyl)-4-oxo-3-quinolinecarboxylic acid|Am 83|Fleroxacine|Am-833|Ro 23624	N804LDH51K
CN(CC1=CC=CC=C1)C(=O)[C@@H](NC(=O)C2=CC3=C(C=CC(NC(=O)C4=C(C=CC=C4)C5=CC=C(C=C5)C(F)(F)F)=C3)N2C)C6=CC=CC=C6	7469877	DIRLOTAPIDE	578H0RMP25
ClC1=CC2=C(CCC3=CC=CC=C3N2CCCN4CCC5(CC4)N6CCCCC6NC5=O)C=C1	7470061	Cremin|Spiro(imidazo(1,2-a)pyridine-3(2h),4'-piperidin)-2-one, 1'-(3-(3-chloro-10,11-dihydro-5h-dibenz(b,f)azepin-5-yl)propyl)hexahydro-, dihydrochloride|3-Chloro-5-(3-(2-oxo-1,2,3,5,6,7,8,8a-octahydroimidazo(1,2-a)pyridine-3-spiro-4'-piperidino)propyl)-10,11-dihydro-5h-dibenz(b,f)azepine|Mosapraminum|Mosapramine|(+/-)-1'-(3-(3-Chloro-10,11-dihydro-5h-dibenz(b,f]azepin-5-yl)propyl)hexahydrospiro(imidazo(1,2-a)pyridine-3(2h),4'-piperidin)-2-one|Y-516|Y 516|Mosapramine hydrochloride	04UZQ7O9SJ
CCOC(=O)C(=O)NC1=CC(=CC(NC(=O)C(=O)OCC)=C1Cl)C#N	7470236	Diethyl n,n'-(2-chloro-5-cyano-m-phenylene)dioxamate|Lodoxamide ethyl|2,2'-((2-Chloro-5-cyano-1,3-phenylene)diimino)bis(2-oxoacetic acid), diethyl ester|Lodoxamide|U-42,718|LODOXAMIDE ETHYL	TQY1B8145B
CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O	7470452	Ranimustine|Cymerin|Alpha-d-glucopyranoside, methyl 6-((((2-chloroethyl)nitrosoamino)carbonyl)amino)-6-deoxy-|Ranimustinum|RANIMUSTINE	RYH2T97J77
CCOC(=O)C1=CN=C2C=C(OCC(C)C)C(OCC(C)C)=CC2=C1O	7470519	Ethyl 4-hydroxy-6,7-diisobutoxy-3-quinolinecarboxylate|Buquinolatum|Buquinolato|Buquinolate|Bonaid	MFL71K7PU4
CC[N+](CC)(CC)CCOC1=CC=CC(=C1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC	7470614	Triethyl iodide, gallamin|Iodide, gallamoniu|Gallamine triethiodide|Ethanaminium, 2,2',2''-(1,2,3-benzenetriyltris(oxy))tris(n,n,n-triethyl)-, triiodide|Triethochloride, gallamin|Gallamine triethyl iodide|Gallamine triethochloride|Triethiodide, gallamin|Flaxedil|Iodide, gallamine triethy	VYJ027LZ05
FC1=CC=CC=C1C2=N[C@H](NC(=O)C3=CC4=C(N3)C=CC=C4)C(=O)N5CCC6=C5C2=CC=C6	7471246	Fk480|Pranazepide|Fr120480|Fk 480|Fr 120480|Pranazepidum|Fr-120480|1H-indole-2-carboxamide, n-(1-(2-fluorophenyl)-3,4,6,7-tetrahydro-4-oxopyrrolo(3,2,1-jk)(1,4)benzodiazepin-3-yl)-, (s)-|Panazepide|N-(1-(2-fluorophenyl)-3,4,6,7-tetrahydro-4-oxo-pyrrolo(3,2,1-jk)(1,4)benzodiazepin-3-yl)-1h-indole-2-carboxamide	10TO0RP68C
COC(=O)C1=C(NC(C)=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC(C)C)C#N	7471358	Nilvadipinum|Dolorgiet brand of nilvadipine|Nivadil|Sk&f-102362|Fr 34235|3,5-Pyridinedicarboxylic acid, 2-cyano-1,4-dihydro-6-methyl-4-(3-nitrophenyl)-, 3-methyl 5-(1-methylethyl) ester|Nilvadipine|Fr-34235|Klinge brand of nilvadipine|Trommsdorff brand of nilvadipine|3-Methyl 5-(1-methylethyl)2-cyano-1,4-dihydro-6-methyl-4-(3-nitro-phenyl)-3,5-pyridinedicarboxylate|Fk-235|5-Isopropyl-3-methyl-2-cyano-6-methyl-4-(3-nitrophenyl)-1,4-dihydro-3,5-pyridinecarboxylate|Who no. 5459|Escor	0214FUT37J
COCC(=O)NC1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)N(C)CC(O)CO)=C1I	7472232	IOPROMIDE	712BAC33MZ
COC1=CC=CC(=N1)N(C)C(=S)OC2=CC3=C(CCCC3)C=C2	7472430	O-(5,6,7,8-tetrahydro-2-naphthyl)-6-methoxy-n-methylthio-2-pyridinecarbamate|Zefnart|O-(5,6,7,8,-tetrahydro-2-naphthyl) 6-methoxy-n-methylthio-2-pyridinecarbamate|Liranaftato|Liranaftatum|Liranaftate	5253IGO5X3
FC1=CC=C(C=C1)C(=O)C2CCN(CCN3C(=O)NC4=CC=CC=C4C3=O)CC2	7472583	KETANSERIN (KETANSERIN TARTRATE)	97F9DE4CT4
FC(F)(F)C1=CC=CC(=C1)N2CCN(CCN3C(=O)NC4=C3C=CC=C4)CC2	7472622	FLIBANSERIN	37JK4STR6Z
FC(F)OC(Cl)C(F)(F)F	7472732	ISOFLURANE	CYS9AKD70P
ClC1=CC2=C(C=C1)N3C=NN=C3CN=C2C4=CC=CC=C4	7472753	Estazolamum|Abbott brand of estazolam|Estazolam|D-40ta|Prosom, domnamid, eurodin, nuctalon|Nuctalon|Tasedan|Takeda brand of estazolam|Prosom|Hormona brand of estazolam|4H-(1,2,4)triazolo(4,3-a)(1,4)benzodiazepine, 8-chloro-6-phenyl-|D40ta	36S3EQV54C
NCCCCC(NC(=O)C1CCCN1C(=O)C2CSSCC(N)C(=O)NC(CC3=CC=C(O)C=C3)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N2)C(=O)NCC(N)=O	7473063	Lypressin|Vasopressin, 8-lysine|Vasopressin, 8-l-lysine|8-Lysine vasopressin|Lysine vasopressin|L-cysteinyl-l-tyrosyl-l-phenylalanyl-l-glutaminyl-l-asparaginyl-l-cysteinyl-l-prolyl-l-lysylglycinamide cyclic (1->6)-disulfide|Vasopressini injectio|Lipresina|Lypressinum|Vasopressin pig|Lys-vasopressin|Postacton|Solute injectable de vasopressine|8-L-lysinevasopressin|Inyectable de vasopresina|Lysyl vasopressin|Cys-tyr-phe-gln-asn-cys-pro-lys-gly-nh2 (1,6-disulfide)|Diapid|Cys-tyr-phe-gln-asn-cys-pro-lys-gly-nh2, cyclic 1-6 disulfide|Vasopressin, lysy|Vasopressin, 8-lysin|8 Lysine vasopressi|Lypressine|Lys vasopressi	7CZF3L922Y
NCCCCC(NC(=O)C1CCCN1C(=O)C2CSSCC(N)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N2)C(=O)NCC(N)=O	7473064	FELYPRESSIN	17N2918V6G
NS(=O)(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O	7473167	Clofenamide|Clofenamidum|Clofenamida|Diumide	582ILN204B
NC(=N)NC[C@H]1CC[C@@H](CC1)C(=O)OC2=CC=CC=C2C(=O)OCC3=CC=CC=C3	7473356	Benzyl 2-((4-guanidinomethyl)cyclohexylcarbonyloxy)benzoate|Benexate (trans)tosyl salt|Benexatum|Benexate|Benexate hydrochloride betadex|BENEXATE	O3PR2X907M
NC(=N)C1=CC=C(C=CC2=CC=C(C=C2O)C(N)=N)C=C1	7473511	Hidroxiestilbamidina|Benzenecarboximidamide, 4-(2-(4-(aminoiminomethyl)phenyl)ethenyl)-3-hydroxy-, bis(2-hydroxyethanesulfonate) (salt)|Benzenecarboximidamide, 4-(2-(4-(aminoiminomethyl)phenyl)ethenyl)-3-hydroxy-|Hydroxystilbamidine|Hydroxystilbamidine isethionate|Hydroxystilbamidinum|2-Hydroxystilbamidine isethionate|Hydroxystilbamidine hydrochloride|Ethanesulfonic acid, 2-hydroxy-, compd. with 4-(2-(4-(aminoiminomethyl)phenyl)ethenyl)-3-hydroxybenzenecarboximidamide (2:1)|2-Hydroxy-4,4'-stilbenedicarboxamidine bis(2-hydroxyethanesulfonate) (salt)|4-(2-(4-(Amino(imino)methyl)phenyl)vinyl)-3-hydroxybenzenecarboximidamide	39J262E49W
NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)C3=CC(F)=CC=C3O1	7473659	Snk-860|Fidarestat|Snk 860|Fedarestat|(2S,4s)-6-fluoro-2',5'-dioxospiro(chroman-4,4'-imidazolidine)-2-carboxamide|Spiro(4h-1-benzopyran-4,4'-imidazolidine)-2-carboxamide, 6-fluoro-2,3-dihydro-2',5'-dioxo-, (2s-cis)-|Fidarestatum|Aldos	8SH8T1164U
NC1=NC(N)=C(N=N1)C2=C(Cl)C(Cl)=CC=C2	7473681	LAMOTRIGINE	U3H27498KS
NS(=O)(=O)CC1=NOC2=C1C=CC=C2	7474023	ZONISAMIDE	459384H98V
O=C1NC2=C(C=CC=C2)N1CCCN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5	7474089	Oxatimide|Oxatomidum|Oxatomide|Celtect|R35443|1-(3'-(4''-(Diphenylmethyl)-1''-piperazinyl)propyl)-benzimidazole-2-one|R 35443|Kw-4354|Kw 4354|Oxatomida|Tinset|1-(3-(4-(Diphenylmethyl)-1-piperazinyl)propyl)-1,3-dihydro-2h-benzimidazol-2-one	J31IL9Z2EE
OC(=O)C1=CC=C(OCCCOC2=CC=C(C=C2)C(O)=O)C=C1	7474266	CARMUSTINE	1XMW35DTHB
OC(=O)C(=O)NC1=CC=CC(=C1)C2=NN=NN2	7474288	Acitazanolast hydrate|Wp871|3-(1H-tetrazol-5-yl)oxanilic acid|Acitazanolast|Wp 871|Acitazanolastum|Wp-871|Zepelin|Acetic acid, oxo((3-(1h-tetrazol-5-yl)phenyl)amino)-	99Y8VJ356G
CC(OC(=O)C1(C)CCC(C(O)=O)C1(C)C)C2=CC=C(C)C=C2	7474690	Tocamphylum|Tocanfil|Tocamphyl	9C8C4SBN10
OCC1=CC=CC(\C=C\C2=CC=C(O2)[N+]([O-])=O)=N1	7474771	P 7138|6-Hydroxymethyl-2-(2-(5-nitro-2-furyl)vinyl)pyridine|Nifurpirinolum|Furanace|Nifurpirinol	7O5A98XY8U
NOC1=CC=CC=C1C(O)=O	7474859	Aminosalicylic acid resin complex	5B2658E0N2
OC1=CC2=C(O)OC3=C4C(C=C(O)C3=O)=C(O)OC(C1=O)=C24	7474924	Acido elagico|Acide ellagique|Acid, benzoari|Acidum ellagicum|Ellagic acid|(1)Benzopyrano(5,4,3-cde)(1)benzopyran-5,10-dione, 2,3,7,8-tetrahydroxy-|Acid, ellagi	19YRN3ZS9P
O[Hg]CC(CNC(C1=CC=CC=C1OCC(O)=O)=O)OC	7475133	Mersalyl sodium	7RDI07K19U
OC(=O)CN(CC(O)=O)C1=C(C#N)C(CC(O)=O)=C(S1)C(O)=O	7475558	STRONTIUM RANELATE	K9CCS0RIBT
Cc1nnc(o1)C(=O)NC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C	7475593	RALTEGRAVIR POTASSIUM	22VKV8053U
CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1	7475601	PAZOPANIB|PAZOPANIB HYDROCHLORIDE|PAZOPANIB (PAZOPANIB HYDROCHLORIDE)	7RN5DR86CK
CNC(=S)NCO	7475667	Noxitiolinum|Thiourea, n-(hydroxymethyl)-n'-methyl-|Noxitolina|Noxyflex-s|Noxytiolinum|Noxytiolin|Noxythiolin|Noxytioline|Noxyflex|N-methyl-n''-(hydroxymethyl)thiourea|NOXYTIOLIN	4DN3AF1FU6
OC(C(=O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1	7475919	ACLIDINIUM BROMIDE|ACLIDINIUM BROMIDE_FORMOTEROL FUMARATE DIHYDRATE|ACLIDINIUM BROMIDE, MICRONISED	K17VY42F6C
CCCCCCCCCCCCCCCCOC1=NC2=C(C=C(C)C=C2)C(=O)O1	7475955	CETILISTAT	LC5G1JUA39
O.O.O.Cl.COC1=CC(O)=C(C=C1OC)C(=O)NC2=NC(=CS2)C(=O)NCCN(C(C)C)C(C)C	7475967	ACOTIAMIDE HYDROCHLORIDE HYDRATE|ACOTIAMIDE HYDROCHLORIDE	NMW7447A9A
N[C@@H](C(=O)N1[C@H](CC2C[C@@H]12)C#N)C12CC3CC(CC(O)(C3)C1)C2	7475998	SAXAGLIPTIN HYDRATE	8I7IO46IVQ
COC1=C(OCCNCC(O)COC2=C3C(NC4=C3C=CC=C4)=CC=C2)C=CC=C1	9028633	CARVEDILOL	0K47UL67F2
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C3=CC=CC=C3	9299174	Isopto atropine|Benzeneacetic acid, alpha-(hydroxymethyl)- 8-methyl-8-azabicyclo(3.2.1)oct-3-yl ester endo-(+-)-|Atropen|Atropine sulfate|Atropine	7C0697DR9I|PX44XO846X|V3203SI72M
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H](CO)C3=CC=CC=C3	9299175	HYOSCYAMINE|HYOSCYAMINE HYDROBROMIDE|HYOSCYAMINE SULFATE	7C0697DR9I|PX44XO846X|V3203SI72M
[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C	9299178	BETAMETHASONE ACETATE|BETAMETHASONE (BETAMETHASONE VALERATE)|BETAMETHASONE SODIUM PHOSPHATE|BETAMETHASONE VALERATE	9842X06Q6M
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C	9299179	DEXAMETHASONE	7S5I7G3JQL
CN(C)CCC(C1=CC=C(Br)C=C1)C2=CC=CC=N2	9299186	BROMPHENIRAMINE MALEATE	H57G17P2FN
CN(C)CCC(C1=CC=C(Br)C=C1)C2=NC=CC=C2	9299187	DEXBROMPHENIRAMINE MALEATE	H57G17P2FN
CN(C)CCC(C1=CC=C(Br)C=C1)C2=CC=CC=N2	9299188	Einecs 219-236-2|Drauxin|Parabromdylamine maleate|Einecs 213-562-9|Dexbrompheniramine maleate|Rolabromophen|Spentane|Disomer maleate|Ilvin|Lodrane|Ebalin|Brompheniramine hydrogen maleate|Brompheniramine maleate|Dimetane-ten|Dimotane|Veltane|Allent|Nagemid|Disomer|Brompheniramine d-form maleate|Dimetane|Gammistin	H57G17P2FN
OC(=O)COCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3	9299189	CETIRIZINE HYDROCHLORIDE	YO7261ME24
OC(=O)COCCN1CCN(CC1)[C@H](C2=CC=CC=C2)C3=CC=C(Cl)C=C3	9299190	LEVOCETIRIZINE DIHYDROCHLORIDE|LEVOCETIRIZINE HYDROCHLORIDE	6U5EA9RT2O
COC1=CC2=C(C=C1OC)C(CC3=CC(OC)=C(OC)C=C3)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCC5=C(C=C(OC)C(OC)=C5)C4CC6=CC(OC)=C(OC)C=C6)CC2	9299192	ATRACURIUM BESILATE|ATRACURIUM BESYLATE	685T1EWG9C|6I6ZV2IVUX|GH417099YP|I61915ADYP|QX62KLI41N|SKE79AOA7L|UU07RTA53X
COC1=C(OC)C=C(CC2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCC5=CC(OC)=C(OC)C=C5C4CC6=CC(OC)=C(OC)C=C6)C=C1	9299193	CISATRACURIUM BESILATE|CISATRACURIUM (CISATRACURIUM BESYLATE)	685T1EWG9C|6I6ZV2IVUX|GH417099YP|I61915ADYP|QX62KLI41N|SKE79AOA7L|UU07RTA53X
COC1=CC=C(CC2C3=C(CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCC5=C(C=C(OC)C(OC)=C5)C4CC6=CC(OC)=C(OC)C=C6)C=C(OC)C(OC)=C3)C=C1OC	9299194	Cisatracurium|Einecs 264-742-9|Atracurium|Einecs 264-921-1|Brn 1523633	685T1EWG9C|6I6ZV2IVUX|GH417099YP|I61915ADYP|QX62KLI41N|SKE79AOA7L|UU07RTA53X
CC(N)CC1=CC=CC=C1	9299195	AMPHETAMINE ASPARTATE|AMPHETAMINE SULFATE	CK833KGX7E
C[C@@H](N)CC1=CC=CC=C1	9299196	Amphetamine resin complex	R87US8P740
CC(N)CC1=CC=CC=C1	9299197	DEXTROAMPHETAMINE SULFATE	CK833KGX7E
C[C@H](N)CC1=CC=CC=C1	9299198	DEXAMFETAMINE SULFATE	TZ47U051FI
C(CC1=CC=CC=C1)NCC2=CC=CC=C2	9299201	BENZATHINE BENZYLPENICILLIN|BENZYLPENICILLIN|PENICILLIN G BENZATHINE|PENICILLIN G (PENICILLIN G SODIUM)|PENICILLIN G POTASSIUM|PENICILLIN G PROCAINE|PENICILLIN G SODIUM|PENICILLIN (PENICILLIN G PROCAINE)	RIT82F58GK|Q42T66VG0C|VL775ZTH4C|17R794ESYN|YS5LY7JF4N
[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@@H](O)C3=CC=NC4=C3C=C(OC)C=C4	9299202	QUINIDINE ACID SULFATE|QUINIDINE GLUCONATE|QUINIDINE SULFATE	ITX08688JL
[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C3=CC=NC4=C3C=C(OC)C=C4	9299203	QUININE|QUININE DIHYDROCHLORIDE|QUININE HYDROCHLORIDE|QUININE SULFATE|QUININE SULFATE DIHYDRATE	A7V27PHC7A
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	9299205	URSODEOXYCHOLIC ACID|URSODIOL	0GEI24LG0J|724L30Y2QR
C[C@H](CCC(O)=O)[C@@H]1CC[C@@H]2[C@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C	9299206	Cholan-24-oic acid, 3,7-dihydroxy-, (3alpha,5beta,7alpha)-|Chenodeoxycholic acid 3-sulfate|Acide chenodeoxycholique|Cdcs|Chenodeoxycholic acid sulfate conjugate|Chenodeoxycholate 3-sulphate|Chenix|Chenodeoxycholate sulfate conjugate|Acido chenodeoxicholico|Acidum chenodeoxycholicum|Chenodeoxycholic acid, sodium salt|Acide chenodesoxycholique|Chenodeoxycholic acid|Chenodiol	0GEI24LG0J|724L30Y2QR
[H][C@](C)(C1=CNC=N1)C2=C(C)C(C)=CC=C2	9299209	DEXMEDETOMIDINE (DEXMEDETOMIDINE HYDROCHLORIDE)|DEXMEDETOMIDINE HYDROCHLORIDE	K66HW308K4
CC(C1=CN=CN1)C2=C(C)C(C)=CC=C2	9299210	MEDETOMIDINE HYDROCHLORIDE	MR15E85MQM
[H]C(=O)N1C(CNC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNC3=C1C(=O)N=C(N)N3	9299211	CALCIUM FOLINATE|LEUCOVORIN (LEUCOVORIN CALCIUM)	Q573I9DVLP
NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1	9299212	Calcium levofolinate|Levofolinate de calcium|Levoleucovorin calcium|Calcii levofolinas|Calcium n-(p-((((6s)-amino-5-formyl-1,4,5,6,7,8-hexahydro-4-oxo-6-pteridinyl)methyl)amino)benzoyl)-l-glutamate (1:1)|L-glutamic acid, n-(4-(((2-amino-5-formyl-1,4,5,6,7,8-hexahydro-4-oxo-6-pteridinyl)methyl)amino)benzoyl)-, calcium salt (1:1), (s)-	Q573I9DVLP
CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2	9299214	PHENOBARBITAL|PHENOBARBITAL (PHENOBARBITONE)|PHENOBARBITAL (PHENOBARBITONE) SODIUM|PHENOBARBITAL SODIUM	YQE403BP4D
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H]	9299215	LEVONORGESTREL	3J8Q1747Z2|5W7SIA7YZW
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]3([H])[C@@]4([H])CCC(=O)C=C4CC[C@@]23[H]	9299217	NORGESTREL (NORGESTREL)	3J8Q1747Z2|5W7SIA7YZW
CC1=NC=C(N1CCO)[N+]([O-])=O	9299218	MICONAZOLE|MICONAZOLE (MICONAZOLE NITRATE)|MICONAZOLE NITRATE	140QMO216E
CC(C)C(Br)C(=O)NC(N)=O	9299219	DIMENHYDRINATE|DIPHENHYDRAMINE|DIPHENHYDRAMINE CITRATE|PSEUDOEPHEDRINE	469GW8R486
CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F	9299220	Redux|Dexfenfluramine hydrochloride|Wyeth brand of dexfenfluramine hydrochloride|Hydrochloride, dexfenfluramin|Fenfluramine, d-|N-ethyl-a-methyl-3-(trifluoromethyl)benzeneethanamine hydrochloride,d-|Benzeneethanamine, n-ethyl-alpha-methyl-3-(trifluoromethyl)-, (s)-|Dexfenfluramine|Dexfenfluraminum	E35R3G56OV
CCNC(C)CC1=CC(=CC=C1)C(F)(F)F	9299221	FENFLURAMINE HYDROCHLORIDE	2DS058H2CF
[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])C[C@H](F)C4=CC(=O)C=C[C@]34C	9299224	FLUMETHASONE	LR3CD8SX89
CCCCCCCCCCCCCCCC(O)=O	9299227	NEOMYCIN|NEOMYCIN (NEOMYCIN SULFATE)|NEOMYCIN SULFATE	2V16EO95H1
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	9299228	DEXAMETHASONE|FRAMYCETIN SULFATE|GRAMICIDIN	4BOC774388
COC1=CC2=C(NC(=N2)S(=O)CC3=C(C)C(OC)=C(C)C=N3)C=C1	9299231	OMEPRAZOLE|OMEPRAZOLE MAGNESIUM|OMEPRAZOLE (OMEPRAZOLE MAGNESIUM)|OMEPRAZOLE SODIUM	KG60484QX9
COC1=CC2=C([N-]C(=N2)S(=O)CC3=NC=C(C)C(OC)=C3C)C=C1	9299232	ESOMEPRAZOLE MAGNESIUM|ESOMEPRAZOLE MAGNESIUM HYDRATE	KG60484QX9
CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1	9299235	SALBUTAMOL|SALBUTAMOL (SALBUTAMOL SULFATE)|SALBUTAMOL SULFATE	QF8SVZ843E
CCN1CCCC1CNC(=O)C2=C(OC)C=CC(=C2)S(N)(=O)=O	9299239	Sulpiride|Dogmatyl|Benzamide, 5-(aminosulfonyl)-n-((1-ethyl-2-pyrrolidinyl)methyl)-2-methoxy-|Sulpiridum|Sulpirida	7MNE9M8287
CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C	9299240	Alpha-tochopheryl acetate|Alpha-tocopherol acetate|2H-1-benzopyran-6-ol, 3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-, acetate,|Alpha-tocopherol acetate. d-	WR1WPI7EW8
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C	9299242	Tocopherol acetate|Juvela|Tocopheryl acetate	A7E6112E4N
[H][C@]1(C)COC2=C(N3CCN(C)CC3)C(F)=CC4=C2N1C=C(C(O)=O)C4=O	9299244	LEVOFLOXACIN|LEVOFLOXACIN (LEVOFLOXACIN HEMIHYDRATE)	RIX4E89Y14
CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N4CCN(C)CC4	9299245	OFLOXACIN	A4P49JAZ9H
CN1CCN(CC1)C(=O)O[C@@H]2N(C(=O)C3=C2N=CC=N3)C4=NC=C(Cl)C=C4	9299247	ESZOPICLONE	UZX80K71OE
CN1CCN(CC1)C(=O)OC2N(C(=O)C3=C2N=CC=N3)C4=NC=C(Cl)C=C4	9299248	ZOPICLONE	03A5ORL08Q
CCCC(CCC)C(O)=O	9299249	SODIUM VALPROATE|VALPROIC ACID	614OI1Z5WI
CCCC(CCC)C(O)=O	9299250	Pentanoic acid, 2-propyl-, sodium salt (2:1)|Who no. 5132|Depakote|Sodium hydrogen bis(2-propylpentanoate), oligomer|Divalproex sodium|Abbott-50711	614OI1Z5WI
NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O	9299252	ADENOSINE	K72T3FS567
NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)C2=NC=N1	9299253	Ara-a|Vidarabine|Vira-a|9-.Beta.-d-arabinofuranosyladenine monohydrate|Vidarabinum|9-.Beta.-d-arabinofuranosyl-9h-purin-6-amine|9H-purin-6-amine, 9-.beta.-d-arabinofuranosyl-|9H-purin-6-amine, 9-.beta.-d-arabinofuranosyl-, monohydrate|9H-purin-6-amine, 9-beta-d-arabinofuranosyl-|Vidarabine, anhydrous|Vidarabine monohydrate	3XQD2MEW34
OC(=O)CC(O)(CC([O-])=O)C(O)=O	9299256	LITHIUM (LITHIUM CITRATE)	XF417D3PSL
C[N+](C)(C)CC(O)CC(O)=O	9299257	Entomin|Carnitina|Bicarnesine|Carnitine hydrochloride, dl-|Carnitinum|L carnitin|Carnitine chloride|L-carnitine|1-Propanaminium, 3-carboxy-2-hydroxy-n,n,n-trimethyl-, inner salt, (r)-|Carnitine	0G389FZZ9M|S7UI8SM58A|U9VY0ZOK7A
C[N+](C)(C)C[C@H](O)CC([O-])=O	9299258	LEVOCARNITINE	0G389FZZ9M
C=CC3=CC=CC=C3	9299260	Almagel laxans|Almagel a laxans|Almagel-a neo|L-altritol|Aluminum hydroxide-hexitol, stabilized polymer|Dulcitol|L-iditol|D-altritol|Altritol|Alexitol sodium|Glymarite|Alexitol sodique|Talitol|Almagel a-neo|Galactitol|Almagel-neo|D-glucitol, mixt. with aluminum hydroxide and magnesium oxide|Alexitolum natricum|Iditol|D-glucitol, mixt. with aluminum hydroxide, ethyl 4-aminobenzoate and magnesium hydroxide|D-glucitol, mixt. with aluminum hydroxide (al(oh)3), ethyl 4-aminobenzoate and magnesium hydroxide (mg(oh)2)	44LJ2U959V
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	9299261	SODIUM LAURYL SULFOACETATE|SORBITOL	506T60A25R
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	9299262	MANNITOL	506T60A25R
C[C@@H](N)[C@@H](O)C1=CC=CC=C1	9299263	Cathinum|Constituent of khat plant|Norpseudoephedrine|Cathine|Cathina	7875H6443P
