UNII	Approval_Year	Date	Date_Method	App_Type	App_No	Sponsor	Product	Url	active	Comment
5Z9SP3X666	2016	12/23/2016	Drugs@FDA	NDA	209531	BIOGEN IDEC	SPINRAZA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209531	true	209531/001
F6E46VR9Y2	1955	12/31/1955	DeHaen 1940-1975 NMEs	NDA		Merrell (MerrellNational)	Meratran		false	010740 Meratran (1955) Merrell (MerrellNational)
Y8335394RO	1972	10/03/1972	Drugs@FDA	NDA	016964	HOSPIRA	MARCAINE HYDROCHLORIDE W/ EPINEPHRINE PRESERVATIVE FREE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016964	true	016964/013
6532B86WFG	1984	05/23/1984	OrangeBook	NDA	050579	GLAXOSMITHKLINE	MONOCID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050579	true	050579/004
Q2PCN8MAM6	2018	07/20/2018	Drugs@FDA	NDA	211192	AGIOS PHARMS INC	TIBSOVO	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=211192	true	211192/001
XZ629S5L50	1996	09/26/1996	Drugs@FDA	NDA	020547	PAR PHARM INC	ACCOLATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020547	true	020547/003
4964UZ79MI	1953	08/19/1953	Drugs@FDA	NDA	019518	CHESEBROUGH PONDS	EXTRA-STRENGTH AIM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019518	true	019518/002
5GRO578KLP	1986	12/31/1986	Drugs@FDA	NDA	019404	ALLERGAN	OCUFEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019404	true	019404/001
181R97MR71	2018	06/27/2018	Drugs@FDA	NDA	210498	ARRAY BIOPHARMA INC	MEKTOVI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210498	true	210498/001
X4OV71U42S	1999	07/15/1999	Drugs@FDA	NDA	021073	TAKEDA PHARMS USA	ACTOS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021073	true	021073/003
RU4S6E2G0J	2018	11/28/2018	Drugs@FDA	NDA	208078	CATALYST PHARMS	FIRDAPSE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208078	true	208078/001
U4RY8MRX7C	1988	12/22/1988	Drugs@FDA	NDA	019357	QOL MEDCL	ETHAMOLIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019357	true	019357/001
66974FR9Q1	1950	12/08/1950	Drugs@FDA	NDA	050156	PARKEDALE	CHLOROMYCETIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050156	true	050156/001
4Q9N876YAJ	1957	02/07/1957	OB NME Appendix 1950-1993	NDA	010541	Cutter	By-Na-Mid		false	010541 By-Na-Mid (1957) Cutter
7UJQ5OPE7D	1953	12/31/1953	Drugs@FDA	NDA	018519	BAXTER HLTHCARE	IRRIGATING SOLUTION G IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018519	true	018519/001
V7OK6J19HQ	1988	06/02/1988	Drugs@FDA	NDA	019596	BAYER HLTHCARE	MAGNEVIST	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019596	true	019596/001
21240MF57M	1936	12/31/1936	Drugs@FDA	NDA	006530	MYLAN SPECIALITY LP	AVC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006530	true	006530/004
RU3FE2Y4XI	2013	10/08/2013	Drugs@FDA	NDA	204819	BAYER HLTHCARE	ADEMPAS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204819	true	204819/005
EPD1EH7F53	1952	09/19/1952	OB NME Appendix 1950-1985	NDA	008592	EASTMAN KODAK	RAVOCAINE AND NOVOCAIN W/ LEVOPHED	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008592	true	008592/003
3J962UJT8H	1989	12/11/1989	Drugs@FDA	NDA	050637	PHARMACIA AND UPJOHN	ZEFAZONE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050637	true	050637/002
88463U4SM5	1981	10/28/1981	Drugs@FDA	NDA	018557	ROCHE	FANSIDAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018557	true	018557/001
P97OGJ7L1L	1943	03/23/1943	Drugs@FDA	NDA	005213	GENUS LIFESCIENCES	HYCODAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005213	true	005213/002
5H8F175RER	[Approval Date Uncertain] 1961	12/31/1961	PREDICTED	NDA	017374	MEDPOINTE PHARM HLC	DORMATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017374	true	017374/001
8KK8CQ2K8G	1982	05/14/1982	OrangeBook	NDA	018669	BAYER PHARMS	NICLOCIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018669	true	018669/001
GR120KRT6K	2009	08/21/2009	Drugs@FDA	NDA	022006	LUNDBECK PHARMS LLC	SABRIL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022006	true	022006/001
COF19H7WBK	1961	11/03/1961	Drugs@FDA	NDA	050092	WYETH AYERST	PATHOCIL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050092	true	050092/001
2919279Q3W	2001	11/16/2001	Drugs@FDA	NDA	021341	GD SEARLE	BEXTRA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021341	true	021341/003
A20F9XAI7W	1994	03/25/1994	Drugs@FDA	NDA	019806	AUXILIUM PHARMS LLC	SEMPREX-D	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019806	true	019806/001
H50H3S3W74	1991	12/24/1991	Drugs@FDA	NDA	019836	SHIRE	SUPPRELIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019836	true	019836/003
8X50N88ZDP	1961	04/17/1961	OB NME Appendix 1950-1985	NDA	012772	LILLY	HALDRONE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012772	true	012772/005
L3H46UAC61	1960	10/21/1960	Drugs@FDA	NDA	012524	ABBVIE	ENDURON	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012524	true	012524/004
206GF3GB41	2013	07/14/2013	Drugs@FDA	NDA	205819	NORCO INC	HELIUM, USP	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205819	true	205819/001
G6HRD2P839	2014	10/15/2014	Drugs@FDA	NDA	205832	BOEHRINGER INGELHEIM	OFEV	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205832	true	205832/002
8Q21Y09R21	1963	03/26/1963	OB NME Appendix 1950-1993	NDA	013568	Procter & Gamble	Safeguard		false	013568 Safeguard (1963) Procter & Gamble
G9ZF61LE7G	2015	02/03/2015	Drugs@FDA	NDA	207103	PFIZER INC	IBRANCE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207103	true	207103/003
PO572Z7917	1951	04/26/1951	Drugs@FDA	NDA	007898	MERCK	BENEMID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007898	true	007898/004
723JX6CXY5	[Approval Date Uncertain] 1940	04/09/1940	PREDICTED	NDA	002139	LILLY	MENADIONE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=002139	true	002139/003
LVZ1VC61HB	1968	12/31/1968	DeHaen 1940-1975 NMEs			Lilly	Loridine		false	Loridine (1968) Lilly
H95KBR1GDB	1982	10/01/1982	Drugs@FDA	NDA	018536	MALLINCKRODT	XENON XE 127	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018536	true	018536/002
4MG6O8991R	2007	04/12/2007	Drugs@FDA	NDA	022055	ALMIRALL	ALTABAX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022055	true	022055/001
91L40I3N18	1943	12/31/1943	DeHaen 1940-1975 NMEs			Merrell (MerrellNational)	Vonedrine hydrochloride		false	Vonedrine hydrochloride (1943) Merrell (MerrellNational)
7XL5ISS668	2011	08/19/2011	Drugs@FDA	BLA	125399	SEATTLE GENETICS	ADCETRIS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125399	true	125399/001
1351PE5UGS	2015	11/30/2015	Drugs@FDA	BLA	761035	BRISTOL MYERS SQUIBB	EMPLICITI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761035	true	761035/002
0AWH8BFG9A	2010	03/30/2010	Drugs@FDA	NDA	021201	CHEMISCH FBRK KRSSLR	ASCLERA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021201	true	021201/002
1WS297W6MV	1952	01/21/1952	Drugs@FDA	NDA	008306	ANI PHARMS	PHENERGAN VC W/ CODEINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008306	true	008306/005
7Q3P4BS2FD	1987	12/29/1987	Drugs@FDA	NDA	019558	MERCK	PRINIVIL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019558	true	019558/006
S915P5499N	2008	12/15/2008	Drugs@FDA	NDA	022311	GENZYME	MOZOBIL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022311	true	022311/001
F38R0JR742	2009	04/07/2009	Drugs@FDA	NDA	022268	NOVARTIS	COARTEM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022268	true	022268/001
61JJC8N5ZK	1960	12/31/1960	Drugs@FDA	ANDA	060521	PARKEDALE	HUMATIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060521	true	060521/001
6Q205EH1VU	1958	11/14/1958	Drugs@FDA	ANDA	060180	ANI PHARMS INC	VANCOCIN HYDROCHLORIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060180	true	060180/002
51086HBW8G	1998	06/29/1998	Drugs@FDA	NDA	020865	MERCK	MAXALT-MLT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020865	true	020865/002
A236A06Y32	1962	12/31/1962	DeHaen 1940-1975 NMEs			Warner/Chilcott	Papase		false	Papase (1962) Warner/Chilcott
R4R8J0Q44B	1975	08/13/1975	Drugs@FDA	NDA	017609	ICU MEDICAL INC	NORMOSOL-R AND DEXTROSE 5% IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017609	true	017609/001
913P6LK81M	2018	08/30/2018	Drugs@FDA	NDA	210807	MSD MERCK CO	DELSTRIGO	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210807	true	210807/001
7812FUQ8VK	1971	12/01/1971	Drugs@FDA	NDA	016090	BRACCO	RUBRATOPE-60 KIT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016090	true	016090/001
D3FM8FA78T	2005	03/16/2005	Drugs@FDA	NDA	021332	ASTRAZENECA AB	SYMLIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021332	true	021332/003
GEB06NHM23	1978	08/07/1978	Drugs@FDA	NDA	017963	US PHARMS HOLDINGS I	LOPRESSOR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017963	true	017963/002
LGP81V5245	1963	06/11/1963	Drugs@FDA	NDA	013935	ALLERGAN	HERPLEX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013935	true	013935/002
2990I809YH	[Approval Date Uncertain] 1949	06/16/1949	PREDICTED	NDA	005319	ALCON	PANTOPAQUE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005319	true	005319/001
013TE6E4WV	2014	10/10/2014	Drugs@FDA	NDA	205834	GILEAD SCIENCES INC	HARVONI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205834	true	205834/001
X6324K3MBW	2000	02/17/2000	Drugs@FDA	NDA	021084	US ARMY	SKIN EXPOSURE REDUCTION PASTE AGAINST CHEMICAL WARFARE AGENTS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021084	true	021084/001
7CUC9DDI9F	1963	10/18/1963	Drugs@FDA	NDA	013483	SCHERING PLOUGH	DISOPHROL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013483	true	013483/004
7D96IR0PPM	1994	02/01/1994	Drugs@FDA	BLA	103411	SIGMA TAU	ONCASPAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103411	true	103411/001
S9U025Y077	1954	10/15/1954	Drugs@FDA	ANDA	086576	FOUGERA PHARMS	TYZINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=086576	true	086576/003
207ZZ9QZ49	1955	12/05/1955	Drugs@FDA	NDA	010187	NOVARTIS	RITALIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010187	true	010187/010
ILA426L95O	1995	12/08/1995	Drugs@FDA	NDA	020221	CLINIGEN HLTHCARE	ETHYOL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020221	true	020221/002
0Q771797PH	1985	11/25/1985	OrangeBook	NDA	019359	ROCHE PALO	FEMSTAT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019359	true	019359/001
K21NZZ5Y0B	2013	06/16/2013	Drugs@FDA	NDA	205711	AIR LIQUIDE AMERICA SPECIALITY GASES	MEDICAL AIR, USP	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205711	true	205711/001
O4CEK7FP0D	[Approval Date Uncertain] 1960	11/22/1960	PREDICTED	NDA	011914	CHESEBROUGH PONDS	VIRAC REX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011914	true	011914/001
A14FB57V1D	1961	08/11/1961	Drugs@FDA	NDA	012827	CASPER PHARMA LLC	ROBINUL FORTE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012827	true	012827/002
INU8H2KAWG	1997	09/23/1997	Drugs@FDA	NDA	019922	HOSPIRA	CORLOPAM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019922	true	019922/001
8CBV67279L	1986	06/26/1986	Drugs@FDA	NDA	018960	HOSPIRA	CUPRIC CHLORIDE IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018960	true	018960/001
ZIF514RVZR	1997	12/31/1997	Drugs@FDA	NDA	020899	GE HEALTHCARE	OPTISON	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020899	true	020899/001
094ZI81Y45	1977	12/30/1977	Drugs@FDA	NDA	017970	ASTRAZENECA	NOLVADEX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017970	true	017970/002
X7WDT95N5C	1984	05/08/1984	Drugs@FDA	NDA	017783	PFIZER	GLUCOTROL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017783	true	017783/003
N863NB338G	1976	09/02/1976	Drugs@FDA	ANDA	084535	LANNETT	BENZYL BENZOATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084535	true	084535/001
9JFB58YK1E	1947	12/31/1947	DeHaen 1940-1975 NMEs	NDA		Smith Pharmacal	Profenil		false	005695 Profenil (1947) Smith Pharmacal
1GA689N629	1949	12/31/1949	DeHaen 1940-1975 NMEs			Wyeth	Basalgel		false	Basalgel (1949) Wyeth
C1CG1S3T2W	1950	12/31/1950	Drugs@FDA	NDA	006931	GLAXOSMITHKLINE	SYNCURINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006931	true	006931/002
9016E3VB47	1957	04/19/1957	Drugs@FDA	NDA	010796	ABBVIE	HARMONYL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010796	true	010796/002
N0TXR0XR5X	2012	08/30/2012	Drugs@FDA	NDA	202811	ALLERGAN SALES LLC	LINZESS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202811	true	202811/003
LW2E03M5PG	2012	08/27/2012	Drugs@FDA	NDA	203100	GILEAD SCIENCES INC	STRIBILD	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203100	true	203100/001
2FS66TH3YW	1997	11/25/1997	Drugs@FDA	NDA	020768	IPR	ZOMIG	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020768	true	020768/002
807PW4VQE3	1996	01/18/1996	Drugs@FDA	NDA	050679	HOSPIRA INC	MAXIPIME	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050679	true	050679/003
Q525PA8JJB	1978	02/17/1978	Drugs@FDA	NDA	050512	WARNER CHILCOTT	DURICEF	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050512	true	050512/002
70FP3JLY7N	1951	05/03/1951	Drugs@FDA	NDA	007959	TELIGENT	TENSILON PRESERVATIVE FREE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007959	true	007959/002
PAI7J52V09	1951	06/28/1951	Drugs@FDA	NDA	007707	ABBVIE	PHENURONE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007707	true	007707/001
I5ZZY3DC5G	1963	03/26/1963	OB NME Appendix 1950-1993	NDA	013568	Procter & Gamble	Safeguard		false	013568 Safeguard (1963) Procter & Gamble
85W6I13D8M	1960	12/31/1960	DeHaen 1940-1975 NMEs			Roerig (Pfizer)	Allercur		false	Allercur (1960) Roerig (Pfizer)
UR1SAB295F	1943	12/31/1943	Drugs@FDA	NDA	006920	LEDERLE	TRIPLE SULFAS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006920	true	006920/003
G56VK1HF36	2009	01/14/2009	Drugs@FDA	NDA	022256	ALLERGAN SALES LLC	SAVELLA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022256	true	022256/004
WQ29KQ9POT	1990	10/02/1990	Drugs@FDA	NDA	019481	UNITED GUARDIAN	RENACIDIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019481	true	019481/001
RRW32X4U1F	1947	01/09/1947	Drugs@FDA	NDA	006110	ORTHO MCNEIL PHARM	DIENESTROL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006110	true	006110/005
BG3F62OND5	1989	03/03/1989	Drugs@FDA	NDA	019880	CORDEN PHARMA	PARAPLATIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019880	true	019880/003
7B58W7756G	1956	02/20/1956	OB NME Appendix 1950-1993	NDA	010260	Ciba	Ecolid Chloride		false	010260 Ecolid Chloride (1956) Ciba
304GTH6RNH	2001	10/03/2001	Drugs@FDA	NDA	021187	ORGANON SUB MERCK	NUVARING	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021187	true	021187/001
K94FTS1806	1985	10/31/1985	Drugs@FDA	NDA	018830	CNTY LINE PHARMS	TAMBOCOR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018830	true	018830/004
028LZY775B	2013	05/10/2013	Drugs@FDA	NDA	204275	GLAXO GRP LTD	BREO ELLIPTA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204275	true	204275/002
63937KV33D	1952	12/31/1952	Drugs@FDA	ANDA	060359	ARBOR PHARMS LLC	ERYTHROCIN STEARATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060359	true	060359/003
0E43V0BB57	1988	12/27/1988	Drugs@FDA	NDA	019268	GD SEARLE LLC	CYTOTEC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019268	true	019268/003
Q1D0Q7R4D9	1993	08/13/1993	Drugs@FDA	NDA	020091	ALLIANCE PHARM	IMAGENT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020091	true	020091/001
P0NTE48364	1947	12/31/1947	DeHaen 1940-1975 NMEs			Various Mfrs.	Methylcellulose		false	Methylcellulose (1947) Various Mfrs.
C9H2L21V7U	2016	07/13/2016	Drugs@FDA	NDA	207648	FRESENIUS KABI USA	SMOFLIPID 20%	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207648	true	207648/004
CI0FAO63WC	1997	12/04/1997	Drugs@FDA	NDA	050749	ABBVIE	OMNICEF	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050749	true	050749/002
19O2GP3B7Q	2008	08/01/2008	Drugs@FDA	NDA	022156	CHIESI USA INC	CLEVIPREX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022156	true	022156/003
T0I8L1B7J6	1958	12/31/1958	DeHaen 1940-1975 NMEs			Barnes-Hind	Clysodrast		false	Clysodrast (1962) Barnes-Hind
9100L32L2N	1995	03/03/1995	Drugs@FDA	NDA	020357	BRISTOL MYERS SQUIBB	GLUCOPHAGE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020357	true	020357/005
0M3S43XK27	1960	10/26/1960	Drugs@FDA	NDA	012427	PHARMACIA AND UPJOHN	DIDREX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012427	true	012427/003
040X3AX99T	2012	03/06/2012	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=21746	NDA	021746		SURFAXIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021746	true	021746 SURFAXIN (2012) 
L5IJH7302K	1951	12/31/1951	DeHaen 1940-1975 NMEs			Lederle	Varidase		false	Varidase (1951) Lederle
886U3H6UFF	1943	12/31/1943	DeHaen 1940-1975 NMEs	NDA	006002	SANOFI AVENTIS US	ARALEN HYDROCHLORIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006002	true	006002/002
HM4YQM8WRC	1911	12/31/1911	https://catalog.hathitrust.org/Record/100782317			Parke-Davis	Chloretone		false	Chloretone (1911) Parke-Davis
8GTS82S83M	1946	03/04/1946	Drugs@FDA	NDA	005845	MCNEIL CONS	BENADRYL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005845	true	005845/007
7LXU5N7ZO5	1966	07/01/1966	Drugs@FDA	NDA	016273	US PHARM HOLDINGS	LASIX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016273	true	016273/003
3560D81V50	1960	12/31/1960	Drugs@FDA	NDA	020580	ORGANON USA INC	COTAZYM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020580	true	020580/001
9LT1BRO48Q	1966	07/18/1966	Drugs@FDA	NDA	015500	PHARMACIA AND UPJOHN	TOLINASE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=015500	true	015500/005
6UKA5VEJ6X	2001	02/05/2001	Drugs@FDA	NDA	020825	PFIZER	GEODON	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020825	true	020825/004
K1KT5M40JC	2003	06/27/2003	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125011	BLA	125011		Bexxar	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125011	true	125011 Bexxar (2003) 
32VY6L26ZW	1965	04/28/1965	OB NME Appendix 1950-1985	NDA	013420	NOVARTIS	TREST	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013420	true	013420/001
B4OB0JHI1X	1953	07/01/1953	Drugs@FDA	NDA	008883	APOTHECON	OPHTHAINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008883	true	008883/001
9L2KA76MG5	1952	11/10/1952	Drugs@FDA	NDA	008173	VALEANT PHARM INTL	BENOQUIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008173	true	008173/003
