UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Comment
AAN7QOV9EA	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"ICOSAPENT"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
8K0I04919X	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIR			67112-302	ORAL	"THIAMINE MONONITRATE"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
TLM2976OFR	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"RIBOFLAVIN"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
A99MK953KZ	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"INOSITOL NIACINATE"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
68Y4CF58BV	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"PYRIDOXINE HYDROCHLORIDE"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
P6YC3EG204	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"CYANOCOBALAMIN"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
8S95DH25XC	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"LEVOMEFOLIC ACID"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
PQ6CK8PD0R	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"ASCORBIC ACID"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
1C6V77QF41	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"CHOLECALCIFEROL"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
N9PR3490H9	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	".ALPHA.-TOCOPHEROL, D-"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
6SO6U10H04	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIB			67112-302	ORAL	"BIOTIN"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
R5L488RY0Q	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIM			67112-302	ORAL	"FERROUS FUMARATE"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
PTX099XSF1	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIM			67112-302	ORAL	"ZINC SULFATE MONOHYDRATE"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
KUW2Q3U1VV	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIM			67112-302	ORAL	"CUPRIC SULFATE ANHYDROUS"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
1C4QK22F9J	dietary supplement	DIETARY SUPPLEMENT	2017-08-10		ACTIM			67112-302	ORAL	"POTASSIUM IODIDE"	"DOCONEXENT, ICOSAPENT, THIAMINE MONONITRATE, RIBOFLAVIN, INOSITOL NIACINATE, PYRIDOXINE HYDROCHLORIDE, CYANOCOBALAMIN, LEVOMEFOLIC ACID, ASCORBIC ACID, CHOLECALCIFEROL, D-ALPHA-TOCOPHEROL, BIOTIN, FERROUS FUMARATE, ZINC SULFATE MONOHYDRATE, CUPRIC SULFATE ANHYDROUS, POTASSIUM IODIDE, FISH"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab2eb896-a59a-4a51-b0ad-51040875ef92	
92RU3N3Y1O	Export only	BULK INGREDIENT	2017-09-01		ACTIB			70578-8009	NOT APPLICABLE	"DIMETHICONE"	"DIMETHICONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0783da40-37cb-4495-8292-5f9491eb4afd	
LGP81V5245	BULK INGREDIENT FOR ANIMAL DRUG COMPOUNDING	BULK INGREDIENT	2017-09-01		ACTIR			71052-147	NOT APPLICABLE	"IDOXURIDINE"	"IDOXURUDINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5825d1fd-20ed-fda7-e053-2a91aa0a6585	
02F3473H9O	DIETARY SUPPLEMENT	DIETARY SUPPLEMENT	2017-07-31		ACTIM			69367-167	ORAL	"MAGNESIUM CHLORIDE"	"MAGNESIUM CHLORIDE AND CALCIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3600adf9-462d-4adc-a6af-72962c8273b7	
SY7Q814VUP	DIETARY SUPPLEMENT	DIETARY SUPPLEMENT	2017-07-31		ACTIB			69367-167	ORAL	"CALCIUM"	"MAGNESIUM CHLORIDE AND CALCIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3600adf9-462d-4adc-a6af-72962c8273b7	
RE9A0H8OAB	BLA	VACCINE LABEL	2005-01-14	2005	ACTIB	BLA125089		49281-589	INTRAMUSCULAR	"NEISSERIA MENINGITIDIS GROUP A CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	"NEISSERIA MENINGITIDIS GROUP A CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP C CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP Y CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, AND NEISSERIA MENINGITIDIS GROUP W-135 CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4d8781ff-9366-462c-8161-6e958f44fcb4	
2J57K2523T	BLA	VACCINE LABEL	2005-01-14	2005	ACTIB	BLA125089		49281-589	INTRAMUSCULAR	"NEISSERIA MENINGITIDIS GROUP C CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	"NEISSERIA MENINGITIDIS GROUP A CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP C CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP Y CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, AND NEISSERIA MENINGITIDIS GROUP W-135 CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4d8781ff-9366-462c-8161-6e958f44fcb4	
MI340WV90B	BLA	VACCINE LABEL	2005-01-14	2005	ACTIB	BLA125089		49281-589	INTRAMUSCULAR	"NEISSERIA MENINGITIDIS GROUP Y CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	"NEISSERIA MENINGITIDIS GROUP A CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP C CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP Y CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, AND NEISSERIA MENINGITIDIS GROUP W-135 CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4d8781ff-9366-462c-8161-6e958f44fcb4	
Z6R9D1D3KJ	BLA	VACCINE LABEL	2005-01-14	2005	ACTIB	BLA125089		49281-589	INTRAMUSCULAR	"NEISSERIA MENINGITIDIS GROUP W-135 CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	"NEISSERIA MENINGITIDIS GROUP A CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP C CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, NEISSERIA MENINGITIDIS GROUP Y CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN, AND NEISSERIA MENINGITIDIS GROUP W-135 CAPSULAR POLYSACCHARIDE DIPHTHERIA TOXOID CONJUGATE ANTIGEN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4d8781ff-9366-462c-8161-6e958f44fcb4	
54EC0SE5PZ	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 1 CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
2VF3V7175U	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 3 CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
TGJ6YZC4W7	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 4 CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
5SKG37872O	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 5 CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
Z9HK08690W	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 6A CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
4M543JVT7G	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 6B CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
0K0S2P98ZJ	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 7F CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
5Q768OY0GI	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 9V CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
SK54I0S386	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 14 CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
XK87D9J012	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 18C CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
25N8E57V6T	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 23F CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
B970MQT365	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 19A CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
2E1M7F958B	BLA	VACCINE LABEL	2010-03-12	2010	ACTIB	BLA125324		0005-1971	INTRAMUSCULAR	"STREPTOCOCCUS PNEUMONIAE TYPE 19F CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN"	"PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5d49181b-b974-a5da-3b38-12a3a87bb96b	
3Z6S89TXPW		PLASMA DERIVATIVE		2007	ACTIB			0944-4176		"PROTEIN C"	"PROTEIN C CONCENTRATE HUMAN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=926914a9-78b2-40ea-b37d-2a55c09bf275	
3Z6S89TXPW		PLASMA DERIVATIVE		2007	ACTIB			0944-4178		"PROTEIN C"	"PROTEIN C CONCENTRATE HUMAN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=926914a9-78b2-40ea-b37d-2a55c09bf275	
PQ6CK8PD0R	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIB			69499-314	ORAL	"ASCORBIC ACID"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
1C6V77QF41	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIB			69499-314	ORAL	"CHOLECALCIFEROL"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
M572600E5P	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIB			69499-314	ORAL	"THIAMINE HYDROCHLORIDE"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
F06SGE49M6	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIB			69499-314	ORAL	"PYRIDOXAL PHOSPHATE ANHYDROUS"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
935E97BOY8	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIB			69499-314	ORAL	"FOLIC ACID"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
BR1SN1JS2W	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIB			69499-314	ORAL	"METHYLCOBALAMIN"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
4J24DQ0916	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIB			69499-314	ORAL	"NADH"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
U705VLF0VW	dietary supplement	DIETARY SUPPLEMENT	2016-07-18		ACTIM			69499-314	ORAL	"COENZYME Q10, (2Z)-"	"ASCORBIC ACID, CHOLECALCITEROL, THIAMIN HCL, PYRIDOXAL 5 PHOSPHATE, FOLIC ACID, METHYLCOBALAMIN, ADENINE DINUCLEOTIDE, UBIQUINONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0f5e1c76-79e9-429a-b674-0d38ffd6e112	
9GCJ1L5D1P	BLA	VACCINE LABEL	2007-04-25	1989	ACTIB	BLA103239		58160-820	INTRAMUSCULAR	"HEPATITIS B VIRUS SUBTYPE ADW2 HBSAG SURFACE PROTEIN ANTIGEN"	"HEPATITIS B VACCINE (RECOMBINANT)"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d	
9GCJ1L5D1P	BLA	VACCINE LABEL	2007-03-28	1989	ACTIB	BLA103239		58160-821	INTRAMUSCULAR	"HEPATITIS B VIRUS SUBTYPE ADW2 HBSAG SURFACE PROTEIN ANTIGEN"	"HEPATITIS B VACCINE (RECOMBINANT)"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d	
