UNII	Approval	Year	Unknown	Comment	Date	Date Method
1ZK20VI6TY	Approval Year	1957		Application:NDA011161 ASTELLAS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011161	12/03/1957	Drugs@FDA
33E86K87QN	Approval Year	2013		Application:NDA204114 NOVARTIS PHARMS CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204114	05/29/2013	Drugs@FDA
Z61I075U2W	Approval Year	1955		Application:ANDA060006 WYETH AYERST https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060006	12/31/1955	Drugs@FDA
41VRH5220H	Approval Year	1992		Application:NDA020031 APOTEX TECHNOLOGIES https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020031	12/29/1992	Drugs@FDA
42HK56048U	Approval Year	1958		Application:NDA008378 [Approval Date Uncertain] INTL MINERALS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008378	02/06/1958	PREDICTED
Q4K217VGA9	Approval Year	1991		Application:NDA020032 ABBVIE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020032	07/01/1991	Drugs@FDA
7732P08TIR	Approval Year	2014		Application:NDA205718 HELSINN HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205718	10/10/2014	Drugs@FDA
83HN0GTJ6D	Approval Year	1983		Application:NDA050574 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050574	11/14/1983	Drugs@FDA
WI4X0X7BPJ	Approval Year	1951		Application:NDA008228 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008228	12/21/1951	Drugs@FDA
FE9794P71J	Approval Year	1951		Application:NDA008032 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008032	07/16/1951	Drugs@FDA
7318FJ13YJ	Approval Year	1967		Application:NDA016584 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016584	07/24/1967	Drugs@FDA
6GQP90I798	Approval Year	2002		Application:NDA021449 GILEAD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021449	09/20/2002	Drugs@FDA
A3N5ZCN45C	Approval Year	1996		Application:NDA020532 STAND HOMEOPATH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020532	08/26/1996	Drugs@FDA
HMC2H89N35	Approval Year	2017		Application:NDA208447 TESARO INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208447	03/27/2017	Drugs@FDA
3O2K1S3WQV	Approval Year	2013		Application:NDA204447 TAKEDA PHARMS USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204447	09/30/2013	Drugs@FDA
4O4S742ANY	Approval Year	2002		Application:NDA021323 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021323	08/14/2002	Drugs@FDA
NY22HMQ4BX	Approval Year	1999		Application:NDA020753 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020753	10/21/1999	Drugs@FDA
4RZ82L2GY5	Approval Year	1983		Application:NDA018749 MISSION PHARMA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018749	05/31/1983	Drugs@FDA
0VUA21238F	Approval Year	2007		Application:NDA022059 NOVARTIS PHARMS CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022059	03/13/2007	Drugs@FDA
NN2P9VPL7M	Approval Year	1940		Application:NDA002245 [Approval Date Uncertain] PARKE DAVIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=002245	04/09/1940	PREDICTED
2436VX1U9B	Approval Year	1995		Application:NDA020491 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020491	12/28/1995	Drugs@FDA
A034SE7857	Approval Year	1955		Application:NDA010104 VALEANT PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010104	09/30/1955	Drugs@FDA
3B91HWA56M	Approval Year	1964		Application:NDA014214 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014214	03/06/1964	Drugs@FDA
01ZG3TPX31	Approval Year	1985		Application:NDA018644 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018644	12/30/1985	Drugs@FDA
56588OP40D	Approval Year	1997		Application:BLA103663  https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103663	10/06/1997	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103663
EQK9Q303C5	Approval Year	1958		Application:ANDA060516 [Approval Date Uncertain] APOTHECON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060516	12/31/1958	PREDICTED
72YY86EA29	Approval Year	1970		Application:NDA016750 AMPHASTAR PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016750	04/22/1970	Drugs@FDA
8SKN0B0MIM	Approval Year	1987		Application:NDA019530 B BRAUN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019530	12/23/1987	Drugs@FDA
U863JGG2IA	Approval Year	2016		Application:NDA205838 UCB INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205838	02/18/2016	Drugs@FDA
WZG3J2MCOL	Approval Year	1993		Application:NDA020239 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020239	12/29/1993	Drugs@FDA
A10SJL62JY	Approval Year	2017		Application:BLA761053 GENENTECH INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761053	03/28/2017	Drugs@FDA
4VX7YNB537	Approval Year	1993		Application:NDA020070 SHIONOGI INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020070	09/09/1993	Drugs@FDA
FTA7XXY4EZ	Approval Year	1957		Application:NDA010775 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010775	02/27/1957	Drugs@FDA
0475EA27Q3	Approval Year	1971		Application:NDA016820 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016820	05/24/1971	Drugs@FDA
45TPJ4MBQ1	Approval Year	2015		Application:NDA206940 ALLERGAN HOLDINGS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206940	05/27/2015	Drugs@FDA
50ZO25C11D	Approval Year	2015		Application:NDA206843 BRISTOL-MYERS SQUIBB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206843	07/24/2015	Drugs@FDA
CLY16Y8Z7E	Approval Year	1963		Application:NDA012768 WYETH AYERST https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012768	01/29/1963	OB NME Appendix 1950-1985
6RC5V8B7PO	Approval Year	1949		Application:NDA006773 LEDERLE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006773	05/13/1949	Drugs@FDA
V63XWA605I	Approval Year	2007		Application:NDA021875 CEPHALON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021875	06/15/2007	Drugs@FDA
33RU150WUN	Approval Year	1941		Application:NDA018050 UCB INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018050	12/31/1941	Drugs@FDA
D2UFC189XF	Approval Year	1969		Application:NDA016624 ALLERGAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016624	11/28/1969	Drugs@FDA
TN9BEX005G	Approval Year	2000		Application:NDA020873 THE MEDICINES CO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020873	12/15/2000	Drugs@FDA
5Q7ZVV76EI	Approval Year	1954		Application:NDA009218 BRISTOL MYERS SQUIBB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009218	06/08/1954	Drugs@FDA
Q90AGA787L	Approval Year	1996		Application:NDA020677 MYLAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020677	12/19/1996	Drugs@FDA
023C2WHX2V	Approval Year	1965		Application:NDA013025 HOSPIRA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013025	12/16/1965	Drugs@FDA
ODJ69JZG85	Approval Year	2014		Application:BLA125460 BIOMARIN PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125460	02/14/2014	Drugs@FDA
5ASJ6HUZ7D	Approval Year	1969		Application:NDA016798 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016798	09/23/1969	Drugs@FDA
5B2658E0N2	Approval Year	1948		Application:NDA007320 CONSOLIDATED MIDLAND https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007320	12/31/1948	Drugs@FDA
4TI98Z838E	Approval Year	1940		Application:NDA009402 PAR STERILE PRODUCTS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009402	12/31/1940	Drugs@FDA
9HLM53094I	Approval Year	2006		Application:NDA021948 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021948	02/17/2006	Drugs@FDA
6RC3ZT4HB0	Approval Year	1959		Application:NDA011657 FOREST LABS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011657	06/11/1959	OB NME Appendix 1950-1993
TKQ858A3VW	Approval Year	1954		Application:NDA009321 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009321	04/27/1954	Drugs@FDA
220236ED28	Approval Year	1950		Application:NDA006441 [Approval Date Uncertain] PARKE DAVIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006441	12/31/1950	PREDICTED
71Q1A3O279	Approval Year	1957		Application:NDA010585 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010585	08/15/1957	OB NME Appendix 1950-1985
P6YC3EG204	Approval Year	1947		Application:NDA006071 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071	07/28/1947	Drugs@FDA
93AKI1U6QF	Approval Year	1971		Application:NDA050347 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050347	06/30/1971	Drugs@FDA
7BHQ856EJ5	Approval Year	1963		Application:NDA050235 [Approval Date Uncertain] BAYER PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050235	04/17/1963	PREDICTED
37A4IES95Q	Approval Year	2014		Application:NDA206829 CUBIST PHARMS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206829	12/19/2014	Drugs@FDA
BO76JF850N	Approval Year	1956		Application:NDA010355 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010355	03/23/1956	OB NME Appendix 1950-1985
C96613F5AV	Approval Year	2000		Application:NDA021248 CEPHALON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021248	09/25/2000	Drugs@FDA
6Q99RDT97R	Approval Year	1966		Application:NDA016245 ABBOTT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016245	07/01/1966	Drugs@FDA
V99T50803M	Approval Year	2006		Application:NDA021968 CPPI CV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021968	01/26/2006	Drugs@FDA
81G40H8B0T	Approval Year	1947		Application:NDA006071 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071	07/28/1947	Drugs@FDA
GN83C131XS	Approval Year	1929		Application:NDA208289 FLAMEL IRELAND LTD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208289	12/31/1929	Drugs@FDA
3J8Q1747Z2	Approval Year	1968		Application:NDA016672 WYETH PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016672	04/16/1968	Drugs@FDA
ZL40NE83QQ	Approval Year	1970		Application:NDA016089 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016089	12/21/1970	Drugs@FDA
2919279Q3W	Approval Year	2001		Application:NDA021341 GD SEARLE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021341	11/16/2001	Drugs@FDA
91I69L5AY5	Approval Year	1972		Application:NDA017087 BAXTER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017087	08/28/1972	Drugs@FDA
144O8QL0L1	Approval Year	1988		Application:NDA019201 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019201	07/28/1988	Drugs@FDA
91Y494NL0X	Approval Year	1996		Application:NDA020524 MYLAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020524	10/18/1996	Drugs@FDA
2BTY8KH53L	Approval Year	2011		Application:NDA021825 APOPHARMA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021825	10/14/2011	Drugs@FDA
3ASP8Q3768	Approval Year	1966		Application:NDA014740 [Approval Date Uncertain] ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014740	12/03/1966	PREDICTED
P188ANX8CK	Approval Year	1998		Application:BLA103792 GENENTECH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103792	09/25/1998	Drugs@FDA
P40015Y3WW	Approval Year	1991		Application:NDA019946 ABBVIE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019946	03/07/1991	Drugs@FDA
004F72P8F4	Approval Year	1948		Application:NDA006536 ODYSSEY PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006536	10/12/1948	Drugs@FDA
J6292F8L3D	Approval Year	1967		Application:NDA015922 ORTHO MCNEIL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=015922	04/12/1967	Drugs@FDA
N8ZUB7XE0H	Approval Year	1977		Application:NDA017765 PROMIUS PHARMA LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017765	08/22/1977	Drugs@FDA
20ED16GHEB	Approval Year	1970		Application:NDA017067 FRESENIUS KABI USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017067	12/31/1970	Drugs@FDA
B4OB0JHI1X	Approval Year	1953		Application:NDA008883 APOTHECON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008883	07/01/1953	Drugs@FDA
HW6NV07QEC	Approval Year	2007		Application:NDA022081 GILEAD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022081	06/15/2007	Drugs@FDA
7WY7YBI87E	Approval Year	1996		Application:NDA020573 HORIZON PHARMA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020573	04/30/1996	Drugs@FDA
F94OW58Y8V	Approval Year	1991		Application:NDA050670 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050670	11/01/1991	Drugs@FDA
5CKP8C2LLI	Approval Year	1978		Application:NDA050504 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050504	09/27/1978	Drugs@FDA
OCY3U280Y3	Approval Year	2000		Application:NDA020883 NOVARTIS PHARMS CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020883	06/30/2000	Drugs@FDA
936JST6JCN	Approval Year	1990		Application:NDA020044 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020044	08/02/1990	Drugs@FDA
9266D9P3PQ	Approval Year	2008		Application:NDA022249 CEPHALON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022249	03/20/2008	Drugs@FDA
47M74X9YT5	Approval Year	1993		Application:NDA020229 JANSSEN PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020229	02/26/1993	Drugs@FDA
DOQ0J0TPF7	Approval Year	1979		Application:NDA017871 ATON PHARMA VPNA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017871	10/03/1979	Drugs@FDA
554Z48XN5E	Approval Year	1950		Application:NDA007517 KING PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007517	06/21/1950	Drugs@FDA
LWK91TU9AH	Approval Year	2000		Application:NDA021043 BAYER HEALTHCARE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021043	03/07/2000	Drugs@FDA
263T0E9RR9	Approval Year	1951		Application:NDA007794 TEVA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007794	03/07/1951	Drugs@FDA
CZ5312222S	Approval Year	1988		Application:NDA019488 CHIESI USA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019488	12/21/1988	Drugs@FDA
R09078E41Y	Approval Year	2012		Application:NDA202535 FERRING PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202535	07/16/2012	Drugs@FDA
1N3O74HM92	Approval Year	1990		Application:NDA019638 ORGANON USA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019638	06/26/1990	Drugs@FDA
LW2E03M5PG	Approval Year	2012		Application:NDA203100 GILEAD SCIENCES INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203100	08/27/2012	Drugs@FDA
J39976L608	Approval Year	2011		Application:NDA201444 HOPE PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201444	01/14/2011	Drugs@FDA
I0VM4M70GC	Approval Year	2010		Application:NDA022512 BOEHRINGER INGELHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022512	10/19/2010	Drugs@FDA
L76T0ZCA8K	Approval Year	1960		Application:NDA016848 MYLAN SPECIALITY LP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016848	12/31/1960	Drugs@FDA
563KS2PQY5	Approval Year	2008		Application:NDA022254 UCB INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022254	10/28/2008	Drugs@FDA
78M02AA8KF	Approval Year	1981		Application:NDA018148 IVAX RES https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018148	09/24/1981	Drugs@FDA
68IQX3T69U	Approval Year	1989		Application:NDA019151 GLAXOSMITHKLINE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019151	11/27/1989	Drugs@FDA
0Y70779M1F	Approval Year	2000		Application:BLA103846 ELAN PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103846	12/08/2000	Drugs@FDA
9HW64Q8G6G	Approval Year	2009		Application:NDA022334 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022334	03/30/2009	Drugs@FDA
2M83C4R6ZB	Approval Year	1942		Application:NDA016693 BAXTER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016693	12/31/1942	Drugs@FDA
957E6438QA	Approval Year	1992		Application:NDA020119 HQ SPECLT PHARMA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020119	07/14/1992	Drugs@FDA
6B9991FLU3	Approval Year	1956		Application:NDA011964 [Approval Date Uncertain] PARKE DAVIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011964	12/31/1956	PREDICTED
