Structure Image,INN Record,Substance Name,Proposed PDF,Proposed List,Recommended PDF,Recommended List
https://mednet-communities.net/inn/db/media/chemdraw/7529.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7529,perflisopent,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
https://mednet-communities.net/inn/db/media/chemdraw/7530.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7530,brasofensine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7532.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7532,brinzolamide,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7535,lanoteplase,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7536.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7536,pelubiprofen,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7537.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7537,israpafant,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7539.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7539,minalrestat,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7540.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7540,cevimeline,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7541.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7541,insulin aspart,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7542,technetium (99mTc) nofetumomab merpentan,https://mednet-communities.net/inn/db/media/docs/p-innlist81.pdf,81,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
https://mednet-communities.net/inn/db/media/chemdraw/7543.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7543,vedaclidine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7544.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7544,abacavir,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7545.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7545,retigabine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7546,nerelimomab,https://mednet-communities.net/inn/db/media/docs/p-innlist81.pdf,81,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7547,daniplestim,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7548.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7548,insulin glargine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7550.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7550,temiverine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7551.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7551,indisetron,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7552.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7552,opratonium iodide,https://mednet-communities.net/inn/db/media/docs/p-innlist82.pdf,82,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7554.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7554,nolomirole,https://mednet-communities.net/inn/db/media/docs/p-innlist84.pdf,84,https://mednet-communities.net/inn/db/media/docs/r-innlist46.pdf,46
https://mednet-communities.net/inn/db/media/chemdraw/7555.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7555,terestigmine,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7557.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7557,milfasartan,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7558,oprelvekin,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7559,interferon alfacon-1,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7560,keliximab,https://mednet-communities.net/inn/db/media/docs/p-innlist81.pdf,81,https://mednet-communities.net/inn/db/media/docs/r-innlist43.pdf,43
https://mednet-communities.net/inn/db/media/chemdraw/7561.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7561,avitriptan,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7562.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7562,rivastigmine,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7563.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7563,blonanserin,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7565.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7565,lasinavir,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7566.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7566,belaperidone,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7567,cedelizumab,https://mednet-communities.net/inn/db/media/docs/p-innlist81.pdf,81,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
https://mednet-communities.net/inn/db/media/chemdraw/7568.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7568,quilostigmine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7569.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7569,iometopane (123I),https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7570.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7570,ticolubant,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7571.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7571,dalcotidine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7573.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7573,bamaquimast,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7574.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7574,dexefaroxan,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7575.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7575,gacyclidine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7576,hemoglobin crosfumaril,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7578,basiliximab,https://mednet-communities.net/inn/db/media/docs/p-innlist81.pdf,81,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
https://mednet-communities.net/inn/db/media/chemdraw/7579.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7579,omiloxetine,https://mednet-communities.net/inn/db/media/docs/p-innlist79.pdf,79,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7580,lintuzumab,https://mednet-communities.net/inn/db/media/docs/p-innlist86.pdf,86,https://mednet-communities.net/inn/db/media/docs/r-innlist43.pdf,43
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7581,tasonermin,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7582.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7582,elacridar,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7583.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7583,anisatil,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76
https://mednet-communities.net/inn/db/media/chemdraw/7584.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7584,linezolid,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7585.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7585,eperezolid,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7586.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7586,dutasteride,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
https://mednet-communities.net/inn/db/media/chemdraw/7587.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7587,piboserod,https://mednet-communities.net/inn/db/media/docs/p-innlist79.pdf,79,https://mednet-communities.net/inn/db/media/docs/r-innlist41.pdf,41
https://mednet-communities.net/inn/db/media/chemdraw/7590.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7590,glufosfamide,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7591.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7591,robalzotan,https://mednet-communities.net/inn/db/media/docs/p-innlist90.pdf,90,https://mednet-communities.net/inn/db/media/docs/r-innlist51.pdf,51
https://mednet-communities.net/inn/db/media/chemdraw/7592.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7592,acreozast,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7593.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7593,oberadilol,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7594.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7594,nateglinide,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7596.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7596,eplerenone,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7597.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7597,mivobulin,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7598.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7598,roflumilast,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7599.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7599,orazipone,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7600.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7600,repinotan,https://mednet-communities.net/inn/db/media/docs/p-innlist79.pdf,79,https://mednet-communities.net/inn/db/media/docs/r-innlist41.pdf,41
https://mednet-communities.net/inn/db/media/chemdraw/7601.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7601,declopramide,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7602,infliximab,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7603.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7603,iocanlidic acid (123I),https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7604.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7604,pralmorelin,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7605.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7605,sibrafiban,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7606.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7606,tegaserod,https://mednet-communities.net/inn/db/media/docs/p-innlist79.pdf,79,https://mednet-communities.net/inn/db/media/docs/r-innlist41.pdf,41
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7607,nonacog alfa,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7608.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7608,celgosivir,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7609,rituximab,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7610.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7610,lumefantrine,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7612.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7612,ceftizoxime alapivoxil,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
